Book_ID,Book_Title,Author,Genre,Customer_ID,Age,Gender,Country,Income_Level,Price,Quantity,Cost,Sales,Profit,Profit_Margin (%),Purchase_Date
853,Management Skills,Michael Brown,Finance,34679,20,Male,Germany,High,83.21,3,64.85,249.63,55.09,22.07,2024-10-31
854,Financial Freedom,Emily Davis,Leadership,85944,38,Male,Australia,Medium,16.96,5,13.47,84.8,17.47,20.61,2025-03-14
855,Financial Freedom,Michael Brown,Marketing,26969,30,Male,USA,Low,76.38,7,39.9,534.66,255.39,47.77,2024-09-21
856,Digital Marketing,Sarah Johnson,Finance,31746,65,Female,Australia,High,37.11,2,18.51,74.22,37.19,50.11,2023-09-17
857,Management Skills,Robert Wilson,Business,72634,36,Female,USA,Low,10.88,8,7.81,87.04,24.58,28.24,2024-11-30
858,Corporate Success,Jessica Taylor,Business,73890,46,Female,Australia,High,29.81,6,20.32,178.86,56.94,31.84,2023-12-14
859,Business Strategy,Jessica Taylor,Business,43546,52,Male,Germany,High,40.89,7,27.25,286.23,95.51,33.37,2024-07-04
860,Leadership Secrets,Robert Wilson,Leadership,42058,51,Female,Germany,High,67.94,9,41.32,611.46,239.58,39.18,2023-03-19
861,Business Strategy,Robert Wilson,Leadership,21534,67,Female,Canada,Low,78.13,7,61.31,546.91,117.76,21.53,2023-01-09
862,Digital Marketing,John Smith,Marketing,25550,55,Male,Canada,High,19.74,2,14.34,39.48,10.81,27.37,2023-06-12
863,Business Strategy,Robert Wilson,Leadership,44972,23,Female,USA,Low,32.25,3,22.94,96.75,27.93,28.87,2023-01-29
864,Financial Freedom,Sarah Johnson,Finance,62263,59,Male,USA,High,10.98,5,6.52,54.9,22.28,40.59,2023-12-30
865,Leadership Secrets,Robert Wilson,Marketing,61535,35,Female,Canada,High,12.86,5,8.89,64.3,19.86,30.88,2023-10-16
866,Startup Guide,Robert Wilson,Marketing,24175,60,Female,Canada,High,10.68,7,4.77,74.76,41.34,55.3,2023-02-11
867,Financial Freedom,Emily Davis,Leadership,64577,19,Male,UK,Low,72.45,2,52.72,144.9,39.47,27.24,2024-01-07
868,Business Strategy,Emily Davis,Marketing,48107,67,Female,UK,High,19.83,7,12.84,138.81,48.94,35.26,2023-10-24
869,Investment Basics,Emily Davis,Leadership,58539,39,Female,Australia,High,54.32,1,26.71,54.32,27.61,50.83,2025-05-06
870,Startup Guide,Michael Brown,Finance,73729,67,Male,UK,Low,85.57,7,46.75,598.99,271.76,45.37,2023-09-27
871,Management Skills,Sarah Johnson,Marketing,18523,55,Female,UK,Low,89.71,7,38.86,627.97,355.95,56.68,2023-06-28
872,Corporate Success,Emily Davis,Leadership,51748,59,Female,USA,Low,34.18,8,15.4,273.44,150.27,54.96,2023-02-13
873,Corporate Success,Michael Brown,Leadership,50297,39,Male,Canada,Low,45.95,2,27.46,91.9,36.98,40.24,2023-08-04
874,Startup Guide,Sarah Johnson,Marketing,68837,57,Female,Australia,High,35.46,4,18.75,141.84,66.83,47.11,2023-08-29
875,Management Skills,Jessica Taylor,Business,82316,46,Male,Canada,Medium,64.2,2,40.44,128.4,47.52,37.01,2023-05-24
876,Leadership Secrets,Emily Davis,Business,66868,52,Female,Canada,Medium,31.36,5,13.27,156.8,90.46,57.69,2025-12-19
877,Management Skills,Sarah Johnson,Business,64085,64,Female,UK,Medium,43.84,4,24.75,175.36,76.35,43.54,2023-12-24
878,Entrepreneur Mindset,Sarah Johnson,Finance,68972,63,Male,Australia,High,74.78,7,36.18,523.46,270.18,51.62,2023-08-05
879,Investment Basics,Michael Brown,Business,14022,41,Female,UK,High,81.8,6,43.26,490.8,231.22,47.11,2023-01-30
880,Business Strategy,Sarah Johnson,Finance,32913,40,Male,Australia,Low,50.66,1,26.2,50.66,24.46,48.28,2023-03-24
881,Corporate Success,Sarah Johnson,Leadership,36218,50,Female,USA,Low,24.87,3,15.95,74.61,26.77,35.88,2023-03-20
882,Investment Basics,John Smith,Finance,67306,56,Male,Canada,High,64.97,9,38.26,584.73,240.41,41.12,2025-05-11
883,Marketing 101,John Smith,Leadership,27627,28,Male,UK,High,84.17,3,56.26,252.51,83.73,33.16,2025-08-01
884,Digital Marketing,Michael Brown,Leadership,14271,59,Male,Canada,Medium,35.92,4,27.98,143.68,31.76,22.11,2023-04-11
885,Leadership Secrets,John Smith,Leadership,71146,57,Female,Germany,High,83.53,8,62.52,668.24,168.11,25.16,2023-01-05
886,Startup Guide,John Smith,Leadership,83779,60,Male,UK,Low,13.2,1,6.98,13.2,6.22,47.16,2025-04-30
887,Corporate Success,Emily Davis,Leadership,98717,54,Male,Australia,Medium,44.89,9,32.98,404.01,107.15,26.52,2024-04-27
888,Digital Marketing,Robert Wilson,Leadership,24626,18,Male,Australia,High,38.86,4,24.03,155.44,59.32,38.16,2024-03-01
889,Business Strategy,John Smith,Finance,14065,45,Male,Germany,High,14.53,9,11.59,130.77,26.48,20.25,2024-08-04
890,Entrepreneur Mindset,Emily Davis,Marketing,87301,50,Male,Germany,Medium,36.21,9,25.76,325.89,94.08,28.87,2025-05-30
891,Leadership Secrets,Sarah Johnson,Marketing,96639,32,Male,Australia,High,43.58,7,29.82,305.06,96.33,31.58,2025-10-25
892,Startup Guide,Michael Brown,Marketing,21958,31,Female,Canada,Medium,62.49,9,30.15,562.41,291.03,51.75,2023-03-06
893,Digital Marketing,Robert Wilson,Marketing,90806,35,Male,USA,High,29.58,9,23.17,266.22,57.72,21.68,2025-05-25
894,Management Skills,Jessica Taylor,Finance,48448,46,Male,Canada,Medium,14.25,4,6.78,57.0,29.87,52.41,2024-01-17
895,Digital Marketing,Michael Brown,Marketing,51858,68,Female,Canada,Low,35.36,3,26.01,106.08,28.04,26.44,2023-09-30
896,Business Strategy,Robert Wilson,Finance,55474,20,Female,UK,High,46.21,3,20.24,138.63,77.9,56.19,2024-02-19
897,Investment Basics,John Smith,Finance,54814,69,Female,Australia,Low,81.39,7,45.64,569.73,250.24,43.92,2023-07-03
898,Startup Guide,Michael Brown,Leadership,63031,46,Female,Canada,Medium,26.53,3,12.75,79.59,41.33,51.93,2024-02-07
899,Leadership Secrets,Emily Davis,Business,56954,23,Male,Australia,High,76.15,1,31.0,76.15,45.15,59.29,2025-11-08
900,Entrepreneur Mindset,Sarah Johnson,Business,34242,52,Male,Germany,Medium,16.38,8,9.26,131.04,56.98,43.48,2023-02-16
901,Leadership Secrets,John Smith,Leadership,43372,47,Female,Australia,Low,93.9,9,55.1,845.1,349.19,41.32,2024-01-06
902,Financial Freedom,Jessica Taylor,Finance,29003,55,Female,Australia,High,85.84,6,57.29,515.04,171.29,33.26,2024-04-19
903,Financial Freedom,Jessica Taylor,Leadership,90638,47,Female,Australia,Low,37.43,7,16.38,262.01,147.34,56.24,2025-10-27
904,Business Strategy,Sarah Johnson,Marketing,10957,26,Male,USA,High,64.08,8,45.23,512.64,150.81,29.42,2025-03-11
905,Investment Basics,Sarah Johnson,Finance,94833,27,Female,USA,Medium,34.76,3,25.84,104.28,26.75,25.65,2025-02-13
906,Corporate Success,Jessica Taylor,Business,32160,55,Female,Canada,High,29.66,9,22.0,266.94,68.94,25.83,2024-10-20
907,Management Skills,John Smith,Business,26797,29,Male,Canada,Low,87.72,2,63.16,175.44,49.12,28.0,2025-07-16
908,Financial Freedom,Michael Brown,Business,76186,27,Female,UK,Low,46.38,4,33.78,185.52,50.38,27.16,2023-05-13
909,Entrepreneur Mindset,Michael Brown,Marketing,12957,27,Male,UK,Medium,36.07,2,21.25,72.14,29.63,41.08,2025-03-30
910,Digital Marketing,Jessica Taylor,Business,42363,25,Female,Canada,Low,80.6,7,49.63,564.2,216.77,38.42,2023-02-28
911,Startup Guide,Michael Brown,Business,46732,59,Male,Australia,Low,22.15,1,14.34,22.15,7.81,35.28,2025-07-29
912,Financial Freedom,Michael Brown,Finance,34061,56,Female,Canada,High,63.42,8,43.91,507.36,156.09,30.77,2023-01-25
913,Digital Marketing,Michael Brown,Marketing,43606,56,Female,Canada,Medium,17.04,3,9.95,51.12,21.26,41.58,2025-09-23
914,Marketing 101,Michael Brown,Business,93189,33,Male,Germany,Low,30.12,7,16.36,210.84,96.31,45.68,2025-04-12
915,Management Skills,Sarah Johnson,Finance,91068,24,Male,UK,Low,89.33,1,66.29,89.33,23.04,25.8,2023-11-19
916,Business Strategy,Robert Wilson,Leadership,74146,47,Male,Canada,Medium,66.98,7,41.49,468.86,178.45,38.06,2023-07-14
917,Business Strategy,Michael Brown,Leadership,11407,48,Male,UK,High,37.55,6,21.67,225.3,95.26,42.28,2023-02-15
918,Entrepreneur Mindset,Emily Davis,Business,21600,24,Female,USA,High,55.13,7,33.44,385.91,151.83,39.34,2023-04-19
919,Financial Freedom,Robert Wilson,Finance,60764,26,Female,UK,Medium,78.53,5,44.19,392.65,171.72,43.73,2025-07-31
920,Management Skills,Michael Brown,Leadership,24183,36,Female,USA,Low,20.84,7,14.87,145.88,41.8,28.65,2025-03-18
921,Marketing 101,Michael Brown,Leadership,83558,66,Female,Canada,Low,72.05,2,46.0,144.1,52.1,36.16,2025-11-25
922,Startup Guide,Sarah Johnson,Marketing,12314,49,Female,USA,Low,30.17,6,14.21,181.02,95.78,52.91,2023-05-12
923,Investment Basics,Robert Wilson,Finance,57518,51,Male,Germany,Low,42.36,2,32.1,84.72,20.52,24.22,2025-07-15
924,Management Skills,Emily Davis,Finance,93555,26,Male,Australia,High,95.3,4,74.87,381.2,81.71,21.43,2023-08-20
925,Business Strategy,Jessica Taylor,Business,74301,68,Male,Canada,High,70.46,7,46.4,493.22,168.39,34.14,2025-10-11
926,Marketing 101,Michael Brown,Leadership,76105,28,Male,Germany,Medium,86.47,6,67.0,518.82,116.81,22.51,2025-04-19
927,Entrepreneur Mindset,John Smith,Marketing,12806,64,Male,USA,High,78.69,2,56.44,157.38,44.5,28.27,2024-04-07
928,Marketing 101,Michael Brown,Business,46791,67,Male,Australia,Low,72.46,8,33.65,579.68,310.52,53.57,2024-07-18
929,Financial Freedom,Michael Brown,Business,16489,63,Female,Canada,High,72.93,1,57.85,72.93,15.08,20.67,2025-09-26
930,Digital Marketing,Robert Wilson,Business,33302,21,Female,Germany,High,18.49,8,14.31,147.92,33.43,22.6,2025-04-04
931,Entrepreneur Mindset,Sarah Johnson,Leadership,43432,43,Male,Canada,Medium,28.99,8,20.89,231.92,64.84,27.96,2025-03-30
932,Marketing 101,Michael Brown,Finance,99410,40,Male,USA,Medium,91.72,3,68.11,275.16,70.83,25.74,2024-04-01
933,Business Strategy,Emily Davis,Business,62167,30,Male,USA,Low,77.11,1,51.43,77.11,25.68,33.3,2023-11-05
934,Corporate Success,Jessica Taylor,Marketing,81854,61,Female,UK,Medium,19.74,6,13.36,118.44,38.28,32.32,2025-10-18
935,Entrepreneur Mindset,Sarah Johnson,Marketing,80990,60,Female,Australia,High,30.09,5,20.85,150.45,46.2,30.71,2024-12-14
936,Marketing 101,Sarah Johnson,Finance,88388,34,Female,UK,Low,52.83,3,39.31,158.49,40.55,25.58,2025-02-17
937,Management Skills,Sarah Johnson,Leadership,30963,63,Female,Australia,Low,24.05,9,14.79,216.45,83.33,38.5,2025-06-02
938,Leadership Secrets,Jessica Taylor,Leadership,55963,64,Female,Australia,High,67.8,7,42.35,474.6,178.14,37.54,2023-10-18
939,Financial Freedom,John Smith,Business,27026,61,Female,UK,Medium,19.16,1,12.75,19.16,6.41,33.46,2024-12-17
940,Corporate Success,John Smith,Leadership,96307,34,Male,Canada,Medium,42.83,4,18.86,171.32,95.87,55.96,2024-04-17
941,Leadership Secrets,Jessica Taylor,Marketing,61637,62,Male,Australia,Low,23.05,5,16.64,115.25,32.03,27.79,2024-06-13
942,Leadership Secrets,Jessica Taylor,Marketing,91317,44,Female,Canada,Medium,64.44,5,38.21,322.2,131.15,40.7,2023-10-13
943,Corporate Success,Michael Brown,Business,76166,62,Male,Germany,High,66.12,3,42.09,198.36,72.1,36.35,2023-10-20
944,Digital Marketing,Jessica Taylor,Business,73554,30,Female,Germany,High,97.28,5,63.78,486.4,167.51,34.44,2024-04-01
945,Management Skills,Sarah Johnson,Leadership,51769,57,Female,Australia,Low,87.92,1,44.02,87.92,43.9,49.93,2025-03-17
946,Management Skills,Sarah Johnson,Finance,41879,56,Male,UK,Medium,16.02,8,10.63,128.16,43.15,33.67,2023-02-27
947,Leadership Secrets,Jessica Taylor,Business,53558,49,Male,Canada,High,42.22,9,29.5,379.98,114.44,30.12,2023-07-04
948,Leadership Secrets,John Smith,Finance,15739,27,Male,Canada,High,68.29,3,46.43,204.87,65.58,32.01,2025-08-27
949,Digital Marketing,Michael Brown,Business,76552,37,Male,Australia,Low,89.38,6,67.74,536.28,129.81,24.21,2025-06-05
950,Digital Marketing,John Smith,Finance,20782,31,Female,Australia,High,92.48,2,45.69,184.96,93.58,50.59,2023-06-01
951,Investment Basics,Sarah Johnson,Leadership,95622,33,Female,Canada,High,38.97,7,15.97,272.79,160.98,59.01,2023-01-10
952,Entrepreneur Mindset,Robert Wilson,Finance,96941,69,Male,Canada,Low,11.78,7,6.34,82.46,38.06,46.15,2025-10-25
953,Financial Freedom,Jessica Taylor,Business,85924,57,Female,UK,Medium,47.03,7,31.34,329.21,109.82,33.36,2023-01-10
954,Digital Marketing,Michael Brown,Marketing,76135,66,Female,Germany,Medium,99.64,9,73.38,896.76,236.3,26.35,2024-04-18
955,Entrepreneur Mindset,John Smith,Leadership,72680,61,Male,Germany,High,89.25,2,64.9,178.5,48.7,27.28,2025-01-02
956,Entrepreneur Mindset,Michael Brown,Leadership,94440,49,Male,Canada,Medium,92.58,4,47.82,370.32,179.04,48.35,2023-03-12
957,Financial Freedom,John Smith,Marketing,63872,49,Male,Australia,Medium,56.04,9,30.81,504.36,227.07,45.02,2025-01-05
958,Financial Freedom,Robert Wilson,Business,74328,61,Male,Australia,Medium,46.7,2,30.16,93.4,33.07,35.41,2024-05-31
959,Leadership Secrets,John Smith,Finance,23044,38,Male,UK,Medium,75.62,6,33.77,453.72,251.1,55.34,2025-03-21
960,Startup Guide,Michael Brown,Business,33979,19,Female,USA,Medium,51.74,8,29.64,413.92,176.79,42.71,2024-03-11
961,Investment Basics,Jessica Taylor,Leadership,32257,38,Female,Canada,Low,84.41,4,54.82,337.64,118.36,35.05,2025-12-28
962,Management Skills,Emily Davis,Business,62713,20,Female,Germany,High,51.99,2,28.52,103.98,46.95,45.15,2025-07-20
963,Investment Basics,Robert Wilson,Business,14304,39,Male,Australia,Low,14.57,9,7.94,131.13,59.69,45.52,2024-11-14
964,Management Skills,Jessica Taylor,Business,83009,20,Male,USA,Low,80.47,2,62.59,160.94,35.75,22.21,2024-08-02
965,Management Skills,Emily Davis,Marketing,45699,49,Male,USA,Medium,29.19,9,18.38,262.71,97.3,37.04,2024-10-24
966,Investment Basics,John Smith,Leadership,16001,35,Male,UK,Medium,99.36,8,52.28,794.88,376.65,47.38,2025-07-04
967,Business Strategy,Sarah Johnson,Marketing,77389,59,Male,Germany,High,84.07,4,54.86,336.28,116.84,34.75,2023-07-14
968,Management Skills,Emily Davis,Marketing,93807,23,Male,Canada,Medium,70.88,7,42.1,496.16,201.47,40.61,2025-07-19
969,Startup Guide,Michael Brown,Finance,80109,41,Male,USA,Low,17.49,2,13.09,34.98,8.79,25.13,2025-12-11
970,Corporate Success,Jessica Taylor,Leadership,97215,45,Female,USA,High,90.39,1,58.73,90.39,31.66,35.03,2024-04-07
971,Management Skills,Jessica Taylor,Marketing,19593,29,Female,Germany,Medium,25.21,3,10.23,75.63,44.95,59.44,2024-03-17
972,Digital Marketing,Michael Brown,Marketing,61284,30,Male,UK,High,24.9,4,19.74,99.6,20.66,20.74,2024-07-08
973,Business Strategy,Robert Wilson,Business,76103,36,Male,Canada,High,27.05,5,12.9,135.25,70.77,52.33,2025-03-01
974,Corporate Success,Jessica Taylor,Business,26407,65,Male,USA,Low,42.89,4,25.4,171.56,69.97,40.78,2024-05-09
975,Startup Guide,Emily Davis,Leadership,55215,46,Male,USA,High,73.38,1,39.27,73.38,34.11,46.49,2023-09-08
976,Startup Guide,Sarah Johnson,Marketing,40454,38,Female,Canada,Medium,81.45,8,39.31,651.6,337.15,51.74,2025-05-08
977,Corporate Success,Robert Wilson,Leadership,70736,69,Female,UK,Medium,65.8,3,43.4,197.4,67.19,34.04,2025-11-20
978,Marketing 101,Sarah Johnson,Marketing,83741,49,Female,Australia,Low,61.73,9,34.42,555.57,245.8,44.24,2024-10-18
979,Digital Marketing,Michael Brown,Finance,11827,33,Male,Australia,Medium,99.2,4,42.09,396.8,228.45,57.57,2023-03-08
980,Marketing 101,Robert Wilson,Finance,96010,42,Female,USA,Low,69.74,6,37.49,418.44,193.51,46.24,2025-01-04
981,Leadership Secrets,Emily Davis,Finance,75103,61,Male,Australia,Low,25.67,9,14.02,231.03,104.87,45.39,2025-10-25
982,Startup Guide,Michael Brown,Marketing,61029,19,Male,USA,Medium,43.43,4,33.15,173.72,41.11,23.66,2024-08-26
983,Financial Freedom,Jessica Taylor,Marketing,90379,45,Female,Australia,Low,38.22,4,29.15,152.88,36.26,23.72,2025-10-13
984,Financial Freedom,Robert Wilson,Marketing,59352,58,Male,Germany,High,99.87,6,60.0,599.22,239.24,39.93,2023-08-31
985,Entrepreneur Mindset,John Smith,Leadership,86749,51,Male,Germany,Medium,41.72,4,19.42,166.88,89.2,53.45,2024-12-09
986,Financial Freedom,John Smith,Marketing,33737,65,Male,Germany,Medium,65.32,9,44.18,587.88,190.29,32.37,2025-07-17
987,Corporate Success,Michael Brown,Leadership,35378,43,Male,Canada,Low,97.91,3,41.66,293.73,168.76,57.46,2024-02-26
988,Leadership Secrets,Emily Davis,Leadership,26787,39,Male,Germany,High,39.27,1,16.98,39.27,22.29,56.77,2024-08-09
989,Business Strategy,John Smith,Business,64290,38,Male,Germany,High,15.68,9,6.35,141.12,83.96,59.49,2024-04-13
990,Business Strategy,Emily Davis,Leadership,51356,33,Male,Germany,Medium,83.17,4,39.29,332.68,175.52,52.76,2023-08-06
991,Financial Freedom,Jessica Taylor,Marketing,51235,65,Female,Australia,High,60.2,3,28.23,180.6,95.91,53.11,2024-05-25
992,Business Strategy,John Smith,Leadership,26990,49,Female,USA,Medium,21.89,2,12.56,43.78,18.66,42.63,2025-10-07
993,Leadership Secrets,Robert Wilson,Business,59662,50,Male,Australia,High,38.42,5,26.69,192.1,58.64,30.53,2024-02-18
994,Management Skills,John Smith,Business,82733,34,Female,Australia,Low,79.9,4,39.96,319.6,159.75,49.98,2025-05-08
995,Startup Guide,Robert Wilson,Business,80020,44,Male,Germany,Medium,29.23,7,14.94,204.61,100.04,48.89,2023-07-27
996,Startup Guide,John Smith,Leadership,84401,29,Female,Canada,High,54.71,7,33.84,382.97,146.11,38.15,2023-01-24
997,Startup Guide,Michael Brown,Marketing,24029,27,Male,Australia,Medium,63.22,7,45.18,442.54,126.31,28.54,2023-03-15
998,Leadership Secrets,Jessica Taylor,Finance,91346,50,Female,USA,Medium,90.53,2,37.38,181.06,106.3,58.71,2023-04-02
999,Business Strategy,Emily Davis,Business,87638,37,Female,Germany,Medium,28.03,1,18.09,28.03,9.94,35.45,2024-06-18
1000,Digital Marketing,Michael Brown,Marketing,91325,37,Female,USA,Medium,83.23,1,60.27,83.23,22.96,27.58,2023-02-17
