Book,Author,Units_Sold,Price_per_Unit,Age_Group,Gender,Country,Customer_Type,Total_Sales,Cost_per_Unit,Total_Cost,Profit,Profit_Margin (%)
Hands-On Machine Learning - Geron,Michael Nielsen,26,67.95,18-25,Other,UK,Researcher,1766.7,29.74067427418987,773.2575311289366,993.4424688710634,56.231531605312924
Deep Learning - Goodfellow,Francois Chollet,44,60.48,18-25,Male,Canada,Professional,2661.12,29.83491107460458,1312.7360872826016,1348.3839127173983,50.66978988987337
Deep Learning from Scratch - Weidman,Aurelien Geron,14,74.8,18-25,Male,USA,Engineer,1047.2,49.80009224811045,697.2012914735463,349.9987085264537,33.42233656669726
Deep Learning with PyTorch - Stevens,Michael Nielsen,37,70.9,26-35,Female,Netherlands,Researcher,2623.3,44.84272860594766,1659.1809584200635,964.1190415799367,36.75214583082136
Deep Learning - Goodfellow,Seth Weidman,21,42.64,26-35,Other,Germany,Researcher,895.44,26.4613335589965,555.6880047389266,339.7519952610735,37.9424635107962
Hands-On Machine Learning - Geron,David Foster,18,43.57,60+,Male,UK,Researcher,784.26,27.849989386650662,501.2998089597119,282.96019104028807,36.079895830501115
Grokking Deep Learning - Trask,Eli Stevens,5,36.27,18-25,Female,Germany,Professional,181.35000000000002,17.43953605379507,87.19768026897535,94.15231973102468,51.91746332011286
Deep Learning - Goodfellow,Aurelien Geron,3,46.85,36-45,Other,Netherlands,Professional,140.55,31.21299296352622,93.63897889057866,46.911021109421355,33.37674927742537
Deep Learning - Goodfellow,Aston Zhang,23,79.98,60+,Female,Germany,Professional,1839.5400000000002,35.28645718314766,811.5885152123963,1027.951484787604,55.880898745751864
Generative Deep Learning - Foster,Aurelien Geron,26,50.29,18-25,Female,Netherlands,Engineer,1307.54,25.190447978957984,654.9516474529075,652.5883525470924,49.909628198532545
Deep Learning with Python - Chollet,Aurelien Geron,37,41.02,18-25,Male,USA,Student,1517.74,23.628522352012126,874.2553270244487,643.4846729755513,42.397556430979705
Generative Deep Learning - Foster,Michael Nielsen,24,68.12,26-35,Male,Canada,Engineer,1634.88,29.350968385357127,704.423241248571,930.4567587514291,56.912847349739984
Fundamentals of Deep Learning - Buduma,Ian Goodfellow,49,57.12,60+,Male,USA,Professional,2798.8799999999997,35.35951089773681,1732.6160339891037,1066.263966010896,38.096094366707256
Dive into Deep Learning - Zhang,Nithin Buduma,19,37.48,18-25,Female,France,Student,712.1199999999999,19.34619456599987,367.57769675399754,344.54230324600235,48.382618553895746
Dive into Deep Learning - Zhang,Ian Goodfellow,25,49.03,18-25,Male,UK,Student,1225.75,31.149822935433953,778.7455733858488,447.00442661415116,36.46783003174801
Deep Learning with Python - Chollet,Seth Weidman,21,50.72,60+,Female,Germany,Professional,1065.12,27.787909881455317,583.5461075105617,481.5738924894382,45.21311143246191
Neural Networks and Deep Learning - Nielsen,Aston Zhang,12,67.69,36-45,Female,USA,Professional,812.28,30.749018967505304,368.98822761006363,443.29177238993634,54.57376426723991
Neural Networks and Deep Learning - Nielsen,David Foster,41,31.03,60+,Male,Netherlands,Engineer,1272.23,19.2518977019069,789.3278057781829,482.9021942218171,37.95714565933967
Hands-On Machine Learning - Geron,Andrew Trask,33,43.45,60+,Other,USA,Professional,1433.8500000000001,20.66669646436063,682.0009833239008,751.8490166760994,52.4356813248317
Deep Learning with Python - Chollet,Seth Weidman,4,55.88,36-45,Other,USA,Student,223.52,30.57994389045747,122.31977556182989,101.20022443817012,45.275690961958716
Deep Learning - Goodfellow,Andrew Trask,42,43.44,60+,Other,UK,Researcher,1824.48,18.360349563652818,771.1346816734183,1053.3453183265817,57.73400192529278
Neural Networks and Deep Learning - Nielsen,Andrew Trask,7,61.42,18-25,Female,Canada,Professional,429.94,35.95281097419619,251.66967681937334,178.27032318062666,41.464000367638896
Deep Learning from Scratch - Weidman,David Foster,22,54.09,60+,Female,Australia,Professional,1189.98,32.440873972391536,713.6992273926138,476.2807726073862,40.024267013511675
Deep Learning with PyTorch - Stevens,Francois Chollet,33,48.09,36-45,Female,USA,Engineer,1586.97,24.699132827277353,815.0713833001527,771.8986166998474,48.639773700816484
Deep Learning - Goodfellow,Ian Goodfellow,17,77.46,46-60,Male,UK,Engineer,1316.82,53.16287656910111,903.7689016747188,413.05109832528115,31.367316590367793
Fundamentals of Deep Learning - Buduma,Aurelien Geron,24,61.61,60+,Female,Germany,Professional,1478.6399999999999,40.80126417575306,979.2303402180735,499.4096597819264,33.774932355537956
Deep Learning from Scratch - Weidman,Eli Stevens,34,36.5,26-35,Male,Netherlands,Student,1241.0,22.35195302735294,759.96640293,481.03359707000004,38.76177252780016
Deep Learning from Scratch - Weidman,Andrew Trask,28,58.0,18-25,Male,France,Student,1624.0,35.61754609619112,997.2912906933514,626.7087093066486,38.59043776518772
Deep Learning with Python - Chollet,Aston Zhang,43,69.04,18-25,Other,Australia,Researcher,2968.7200000000003,32.843744319881836,1412.2810057549189,1556.4389942450814,52.42794855173547
Hands-On Machine Learning - Geron,Seth Weidman,41,65.42,26-35,Other,India,Professional,2682.2200000000003,39.0586557253419,1601.404884739018,1080.8151152609823,40.295543067346536
Fundamentals of Deep Learning - Buduma,Francois Chollet,39,38.6,26-35,Other,Australia,Engineer,1505.4,17.73522855142732,691.6739135056655,813.7260864943346,54.0538120429344
Neural Networks and Deep Learning - Nielsen,Andrew Trask,22,78.62,60+,Male,Netherlands,Student,1729.64,34.844460039372926,766.5781208662044,963.0618791337957,55.67990328240534
Deep Learning with Python - Chollet,Francois Chollet,49,52.44,26-35,Male,Australia,Researcher,2569.56,36.699628911594985,1798.2818166681543,771.2781833318456,30.015963173922604
Neural Networks and Deep Learning - Nielsen,Francois Chollet,17,37.95,46-60,Male,Netherlands,Professional,645.1500000000001,22.26574997982209,378.5177496569755,266.63225034302457,41.328722055804775
Deep Learning with Python - Chollet,Andrew Trask,34,39.01,36-45,Female,UK,Student,1326.34,20.6478510737071,702.0269365060414,624.3130634939586,47.070363820284285
Deep Learning with Python - Chollet,Michael Nielsen,6,34.91,26-35,Male,India,Professional,209.45999999999998,16.981947048163622,101.89168228898174,107.56831771101824,51.35506431348145
Deep Learning with Python - Chollet,Nithin Buduma,46,70.18,26-35,Other,USA,Professional,3228.28,40.78694102086454,1876.1992869597689,1352.0807130402313,41.882386690133174
Hands-On Machine Learning - Geron,Aston Zhang,6,36.1,46-60,Other,USA,Student,216.60000000000002,14.977097694023534,89.8625861641412,126.73741383585882,58.51219475339742
Deep Learning with Python - Chollet,Aurelien Geron,34,36.26,18-25,Male,Australia,Student,1232.84,15.53393981471116,528.1539537001794,704.6860462998205,57.15957028485615
Grokking Deep Learning - Trask,Aurelien Geron,1,72.52,18-25,Male,UK,Student,72.52,29.722830316040064,29.722830316040064,42.797169683959936,59.01429906778811
Deep Learning with PyTorch - Stevens,Aston Zhang,10,47.23,60+,Other,India,Professional,472.29999999999995,25.96473736749865,259.6473736749865,212.65262632501344,45.02490500212015
Neural Networks and Deep Learning - Nielsen,Michael Nielsen,21,31.54,46-60,Male,USA,Professional,662.34,18.298939925369123,384.27773843275156,278.06226156724847,41.98180112438452
Deep Learning - Goodfellow,Aurelien Geron,5,32.59,36-45,Other,Germany,Researcher,162.95000000000002,13.646864626795416,68.23432313397709,94.71567686602293,58.12560715926537
Generative Deep Learning - Foster,Francois Chollet,2,37.11,36-45,Female,Canada,Engineer,74.22,22.87339199666544,45.74678399333088,28.47321600666912,38.3632659750325
Fundamentals of Deep Learning - Buduma,David Foster,22,40.67,46-60,Other,Canada,Professional,894.74,19.079050267549203,419.7391058860825,475.0008941139175,53.08814785456306
Dive into Deep Learning - Zhang,Seth Weidman,48,63.26,36-45,Female,USA,Engineer,3036.48,38.307753189644515,1838.7721531029367,1197.7078468970633,39.44395638690402
Hands-On Machine Learning - Geron,Ian Goodfellow,2,37.87,18-25,Male,India,Student,75.74,26.30333340794042,52.60666681588084,23.133333184119152,30.543085798942638
Deep Learning - Goodfellow,Aurelien Geron,10,35.94,36-45,Male,France,Professional,359.4,21.82750349092062,218.2750349092062,141.12496509079378,39.26682389838447
Deep Learning from Scratch - Weidman,Aston Zhang,34,68.24,36-45,Female,USA,Researcher,2320.16,45.37672817945211,1542.8087581013717,777.3512418986281,33.504208412291746
Grokking Deep Learning - Trask,David Foster,16,63.55,46-60,Male,France,Researcher,1016.8,43.497404531056574,695.9584724969052,320.84152750309477,31.554044797707988
Dive into Deep Learning - Zhang,Andrew Trask,48,51.77,46-60,Female,France,Engineer,2484.96,28.267730531959817,1356.8510655340713,1128.1089344659288,45.39746854943053
Generative Deep Learning - Foster,Nithin Buduma,39,57.47,36-45,Male,Netherlands,Student,2241.33,35.096784970175165,1368.7746138368313,872.5553861631686,38.930250617408795
Deep Learning - Goodfellow,Aston Zhang,22,45.6,26-35,Other,Netherlands,Engineer,1003.2,29.894939388643916,657.6886665501662,345.51133344983384,34.44092239332474
Dive into Deep Learning - Zhang,Francois Chollet,12,54.13,46-60,Male,India,Student,649.5600000000001,27.44297213616716,329.31566563400594,320.2443343659941,49.301732613768415
Deep Learning - Goodfellow,Nithin Buduma,24,55.33,60+,Other,France,Researcher,1327.92,26.470934057585993,635.3024173820638,692.6175826179363,52.15808050318817
Grokking Deep Learning - Trask,Seth Weidman,47,49.36,60+,Other,Germany,Engineer,2319.92,33.76123166570164,1586.777888287977,733.142111712023,31.602042816649845
Generative Deep Learning - Foster,Seth Weidman,40,75.33,18-25,Female,India,Researcher,3013.2,46.54573280483491,1861.8293121933966,1151.3706878066032,38.210894988935465
Deep Learning from Scratch - Weidman,Michael Nielsen,38,30.8,36-45,Male,USA,Researcher,1170.4,14.349862912392636,545.2947906709202,625.1052093290799,53.40953599872521
Deep Learning with Python - Chollet,Eli Stevens,10,69.11,26-35,Female,Australia,Student,691.1,36.95484598035386,369.5484598035386,321.5515401964614,46.5274982197166
Neural Networks and Deep Learning - Nielsen,Michael Nielsen,35,36.22,18-25,Male,Germany,Engineer,1267.7,23.142244927797837,809.9785724729243,457.7214275270758,36.10644691386572
Deep Learning from Scratch - Weidman,David Foster,49,69.88,36-45,Other,UK,Engineer,3424.12,39.42062854161422,1931.6107985390968,1492.5092014609031,43.588110272446734
Deep Learning with Python - Chollet,Nithin Buduma,32,60.8,46-60,Other,Canada,Researcher,1945.6,36.17512627054582,1157.6040406574662,787.9959593425338,40.501437055023324
Hands-On Machine Learning - Geron,Eli Stevens,7,72.16,60+,Male,USA,Researcher,505.12,45.181574037871286,316.271018265099,188.84898173490103,37.386953938648446
Deep Learning with PyTorch - Stevens,Andrew Trask,21,34.88,26-35,Male,USA,Student,732.48,20.460704151697172,429.67478718564064,302.8052128143594,41.33972433573058
Fundamentals of Deep Learning - Buduma,Francois Chollet,20,57.95,60+,Female,USA,Professional,1159.0,32.569279011617375,651.3855802323475,507.6144197676525,43.79762034233413
Fundamentals of Deep Learning - Buduma,Nithin Buduma,26,55.05,46-60,Male,Germany,Professional,1431.3,34.399879906664076,894.396877573266,536.903122426734,37.511571468366796
Neural Networks and Deep Learning - Nielsen,Michael Nielsen,4,65.31,36-45,Male,UK,Researcher,261.24,40.379142553223105,161.51657021289242,99.72342978710759,38.17310893703399
Generative Deep Learning - Foster,Ian Goodfellow,46,56.71,46-60,Male,Australia,Professional,2608.66,33.40001914431642,1536.4008806385552,1072.2591193614446,41.10382799450464
Grokking Deep Learning - Trask,Eli Stevens,22,57.04,46-60,Female,India,Professional,1254.8799999999999,28.972716441791576,637.3997617194146,617.4802382805852,49.206317598542114
Generative Deep Learning - Foster,Eli Stevens,15,51.48,60+,Male,Netherlands,Professional,772.1999999999999,26.85936195194099,402.89042927911487,369.30957072088506,47.825637233991856
Grokking Deep Learning - Trask,Francois Chollet,40,45.44,26-35,Other,UK,Professional,1817.6,31.40501829838801,1256.2007319355205,561.3992680644794,30.886843533477084
Generative Deep Learning - Foster,Aurelien Geron,21,54.11,46-60,Female,Germany,Researcher,1136.31,23.46836083888834,492.83557761665514,643.4744223833447,56.62842203125421
Deep Learning with PyTorch - Stevens,Seth Weidman,15,35.92,60+,Female,USA,Professional,538.8000000000001,17.261408988316553,258.9211348247483,279.87886517525175,51.94485248241494
Hands-On Machine Learning - Geron,Seth Weidman,22,78.08,26-35,Other,Canada,Professional,1717.76,42.766018807602364,940.8524137672521,776.9075862327479,45.22794722386992
Hands-On Machine Learning - Geron,Ian Goodfellow,28,65.72,36-45,Other,USA,Student,1840.1599999999999,42.78496249201088,1197.9789497763045,642.1810502236954,34.89810941568643
Deep Learning with Python - Chollet,David Foster,14,77.62,36-45,Other,India,Researcher,1086.68,34.85935150561045,488.03092107854627,598.6490789214538,55.089730088108155
Dive into Deep Learning - Zhang,David Foster,27,41.34,18-25,Male,France,Engineer,1116.18,19.970791173981414,539.2113616974982,576.9686383025019,51.691361456261696
Hands-On Machine Learning - Geron,Andrew Trask,41,73.97,60+,Other,Canada,Engineer,3032.77,31.04812825109415,1272.97325829486,1759.79674170514,58.026053466142834
Hands-On Machine Learning - Geron,Nithin Buduma,40,70.44,26-35,Male,USA,Student,2817.6,43.09488064218589,1723.7952256874357,1093.8047743125642,38.82044201847545
Deep Learning from Scratch - Weidman,Aston Zhang,28,63.86,46-60,Female,Australia,Student,1788.08,30.107616364841853,843.0132582155719,945.066741784428,52.85371693573151
Deep Learning from Scratch - Weidman,Aurelien Geron,26,61.25,36-45,Female,Canada,Researcher,1592.5,31.64189854357872,822.6893621330466,769.8106378669534,48.33975747987148
Deep Learning with Python - Chollet,Michael Nielsen,49,45.83,26-35,Other,France,Engineer,2245.67,24.432451195210902,1197.1901085653342,1048.479891434666,46.68895658910997
Dive into Deep Learning - Zhang,Aston Zhang,2,70.82,60+,Male,Netherlands,Professional,141.64,47.26485587589475,94.5297117517895,47.11028824821048,33.26058193180633
Neural Networks and Deep Learning - Nielsen,Aston Zhang,25,55.08,18-25,Other,UK,Student,1377.0,28.828821717433353,720.7205429358338,656.2794570641662,47.66009129006291
Deep Learning from Scratch - Weidman,Eli Stevens,3,33.54,36-45,Other,Germany,Engineer,100.62,14.877254150387236,44.631762451161705,55.9882375488383,55.64324940254254
Neural Networks and Deep Learning - Nielsen,Ian Goodfellow,8,45.64,26-35,Male,Netherlands,Researcher,365.12,25.434920135752936,203.4793610860235,161.64063891397652,44.27055184979638
Deep Learning - Goodfellow,Seth Weidman,44,76.76,26-35,Other,USA,Professional,3377.44,52.878996700768646,2326.6758548338203,1050.7641451661798,31.111260160541114
Deep Learning from Scratch - Weidman,Andrew Trask,33,72.53,26-35,Female,India,Researcher,2393.4900000000002,42.2346318636246,1393.7428514996118,999.7471485003884,41.76943076847567
Deep Learning with PyTorch - Stevens,David Foster,42,79.1,60+,Other,UK,Student,3322.2,54.97577874152938,2308.982707144234,1013.2172928557657,30.49838338618282
Dive into Deep Learning - Zhang,Ian Goodfellow,35,61.4,60+,Male,Netherlands,Engineer,2149.0,40.053196630653986,1401.8618820728896,747.1381179271104,34.7667807318339
Deep Learning with Python - Chollet,Eli Stevens,6,42.38,60+,Male,USA,Engineer,254.28000000000003,17.409268624497333,104.455611746984,149.82438825301602,58.921027313597605
Deep Learning - Goodfellow,Michael Nielsen,39,38.14,46-60,Female,UK,Engineer,1487.46,22.78940817030411,888.7869186418603,598.6730813581397,40.24801213868875
Dive into Deep Learning - Zhang,Andrew Trask,23,39.35,26-35,Male,Netherlands,Engineer,905.0500000000001,19.125282989570817,439.8815087601288,465.1684912398713,51.396993673263495
Deep Learning with PyTorch - Stevens,Eli Stevens,25,30.99,36-45,Male,India,Professional,774.75,17.598757906929,439.968947673225,334.781052326775,43.211494330658276
Dive into Deep Learning - Zhang,Seth Weidman,43,49.53,60+,Female,USA,Professional,2129.79,23.962790192047095,1030.3999782580252,1099.3900217419748,51.619644272063205
Deep Learning with PyTorch - Stevens,Seth Weidman,19,39.57,60+,Other,France,Researcher,751.83,19.9694407155214,379.41937359490663,372.4106264050934,49.53388750184129
Deep Learning with PyTorch - Stevens,Seth Weidman,5,50.58,26-35,Female,France,Professional,252.89999999999998,34.24016203215791,171.20081016078956,81.69918983921042,32.30493864737463
Neural Networks and Deep Learning - Nielsen,Ian Goodfellow,11,76.75,60+,Other,India,Student,844.25,35.457959332131516,390.03755265344665,454.21244734655335,53.80070445324884
Generative Deep Learning - Foster,Ian Goodfellow,12,51.53,46-60,Female,Canada,Student,618.36,34.12485285556131,409.4982342667357,208.8617657332643,33.776726459225095
Deep Learning - Goodfellow,David Foster,10,73.9,46-60,Other,India,Engineer,739.0,30.23524960492292,302.3524960492292,436.6475039507708,59.08626575788508
Dive into Deep Learning - Zhang,David Foster,8,60.28,60+,Female,Canada,Student,482.24,25.755411319876725,206.0432905590138,276.1967094409862,57.27370384891054
Grokking Deep Learning - Trask,Michael Nielsen,24,42.36,26-35,Other,USA,Researcher,1016.64,27.80521042591122,667.3250502218693,349.31494977813065,34.359748758472094
Deep Learning - Goodfellow,Andrew Trask,28,47.79,26-35,Female,Netherlands,Professional,1338.12,28.15628181514513,788.3758908240637,549.7441091759362,41.08331907272414
Generative Deep Learning - Foster,Francois Chollet,41,34.2,26-35,Other,Canada,Professional,1402.2,21.346642776285787,875.2123538277173,526.9876461722828,37.58291585881349
Deep Learning - Goodfellow,Francois Chollet,36,46.67,18-25,Female,USA,Professional,1680.1200000000001,21.600056809176785,777.6020451303642,902.5179548696359,53.71746987534437
Hands-On Machine Learning - Geron,Eli Stevens,37,63.88,60+,Male,USA,Student,2363.56,35.844667342928744,1326.2526916883635,1037.3073083116365,43.88749633229689
Grokking Deep Learning - Trask,Seth Weidman,21,33.61,26-35,Other,Australia,Professional,705.81,20.877381431269463,438.4250100566587,267.3849899433412,37.88342329286086
Generative Deep Learning - Foster,Andrew Trask,8,40.27,46-60,Female,Germany,Engineer,322.16,23.68658208922098,189.49265671376784,132.66734328623218,41.180575889692136
Neural Networks and Deep Learning - Nielsen,Aston Zhang,9,49.07,36-45,Other,USA,Engineer,441.63,26.571877547405496,239.14689792664947,202.48310207335052,45.84903699326371
Dive into Deep Learning - Zhang,Ian Goodfellow,47,79.1,36-45,Other,Canada,Engineer,3717.7,54.415669252166964,2557.5364548518473,1160.1635451481525,31.20648640686856
Fundamentals of Deep Learning - Buduma,Nithin Buduma,15,69.24,26-35,Female,Germany,Student,1038.6,41.74114013049496,626.1171019574244,412.48289804257547,39.71527999639664
Generative Deep Learning - Foster,Aurelien Geron,48,66.67,36-45,Other,Germany,Professional,3200.16,44.823923755625,2151.54834027,1048.6116597299997,32.767475992762854
Deep Learning with Python - Chollet,Michael Nielsen,46,35.81,36-45,Female,USA,Student,1647.2600000000002,22.16392460583606,1019.5405318684586,627.7194681315416,38.106884652789574
Dive into Deep Learning - Zhang,Seth Weidman,40,69.05,18-25,Male,India,Professional,2762.0,42.855126994901,1714.20507979604,1047.79492020396,37.93609414206951
Generative Deep Learning - Foster,Seth Weidman,18,69.26,46-60,Other,India,Researcher,1246.68,29.366619609025065,528.5991529624512,718.0808470375489,57.59945190726962
Hands-On Machine Learning - Geron,Seth Weidman,42,60.06,46-60,Male,France,Researcher,2522.52,30.50083355656436,1281.035009375703,1241.4849906242969,49.216061344381686
Fundamentals of Deep Learning - Buduma,Ian Goodfellow,20,79.52,18-25,Other,Germany,Student,1590.3999999999999,52.28526056670417,1045.7052113340833,544.6947886659166,34.24891779841025
Hands-On Machine Learning - Geron,Ian Goodfellow,6,46.26,18-25,Other,USA,Engineer,277.56,21.732076398900432,130.3924583934026,147.1675416065974,53.021884135537334
Fundamentals of Deep Learning - Buduma,Aurelien Geron,12,77.06,36-45,Other,Australia,Student,924.72,33.494264613805186,401.9311753656622,522.7888246343377,56.53482401530601
Deep Learning with Python - Chollet,Aston Zhang,2,75.74,60+,Female,India,Engineer,151.48,37.70578181894666,75.41156363789332,76.06843636210667,50.216818300836195
Dive into Deep Learning - Zhang,Andrew Trask,7,30.57,36-45,Male,Australia,Professional,213.99,14.249635842350164,99.74745089645116,114.24254910354885,53.38686345322158
Neural Networks and Deep Learning - Nielsen,Seth Weidman,16,52.51,18-25,Other,USA,Engineer,840.16,35.58006493257657,569.2810389212251,270.87896107877486,32.24135415620535
Hands-On Machine Learning - Geron,Francois Chollet,3,78.86,46-60,Female,USA,Engineer,236.57999999999998,52.07835481648642,156.23506444945926,80.34493555054073,33.96100073993606
Hands-On Machine Learning - Geron,David Foster,45,35.16,36-45,Other,Netherlands,Professional,1582.1999999999998,19.334658713024073,870.0596420860833,712.1403579139165,45.00950309151287
Deep Learning with PyTorch - Stevens,Francois Chollet,3,57.39,60+,Female,Germany,Researcher,172.17000000000002,24.01215748698876,72.03647246096628,100.13352753903374,58.15968376548396
Fundamentals of Deep Learning - Buduma,Eli Stevens,27,78.95,36-45,Other,Netherlands,Professional,2131.65,48.5044091672164,1309.6190475148428,822.0309524851573,38.56312961720532
Deep Learning from Scratch - Weidman,Francois Chollet,43,57.77,26-35,Male,Australia,Student,2484.11,33.9123487157888,1458.2309947789186,1025.8790052210816,41.29764805991206
Dive into Deep Learning - Zhang,Eli Stevens,40,39.49,36-45,Male,Netherlands,Student,1579.6000000000001,27.294161184120494,1091.7664473648197,487.83355263518047,30.88335987814513
Fundamentals of Deep Learning - Buduma,Nithin Buduma,38,59.11,18-25,Other,France,Student,2246.18,33.55591780971459,1275.1248767691545,971.0551232308453,43.23140279188869
Deep Learning with PyTorch - Stevens,David Foster,33,40.22,46-60,Female,Germany,Student,1327.26,20.146926666579507,664.8485799971237,662.4114200028763,49.908188297912716
Deep Learning - Goodfellow,Francois Chollet,28,55.99,46-60,Other,UK,Student,1567.72,31.114007387039,871.1922068370919,696.5277931629081,44.429349192643336
Fundamentals of Deep Learning - Buduma,Nithin Buduma,1,33.7,18-25,Female,Netherlands,Researcher,33.7,23.38035187609966,23.38035187609966,10.319648123900343,30.62210125786452
Neural Networks and Deep Learning - Nielsen,Michael Nielsen,8,60.27,26-35,Other,Australia,Researcher,482.16,36.69892914262973,293.59143314103784,188.56856685896219,39.10912702400908
Dive into Deep Learning - Zhang,Andrew Trask,37,55.84,18-25,Female,India,Engineer,2066.08,33.592944262553964,1242.9389377144967,823.1410622855033,39.84071586218846
Deep Learning with PyTorch - Stevens,Nithin Buduma,32,67.01,36-45,Male,India,Student,2144.32,31.642421998259476,1012.5575039443032,1131.7624960556968,52.77955230822343
Deep Learning - Goodfellow,Andrew Trask,48,61.54,18-25,Other,India,Professional,2953.92,38.34438967920412,1840.5307046017979,1113.3892953982022,37.69192447318147
Grokking Deep Learning - Trask,Francois Chollet,43,57.48,18-25,Male,Canada,Student,2471.64,35.929687427411224,1544.9765593786826,926.6634406213172,37.491845115846864
Deep Learning with PyTorch - Stevens,Aston Zhang,37,64.49,26-35,Male,USA,Researcher,2386.1299999999997,31.934589969112437,1181.5798288571602,1204.5501711428394,50.48133048672283
Grokking Deep Learning - Trask,Nithin Buduma,4,37.2,36-45,Other,Germany,Student,148.8,20.27824636948036,81.11298547792144,67.68701452207857,45.48858502827861
Dive into Deep Learning - Zhang,David Foster,30,59.77,60+,Other,India,Researcher,1793.1000000000001,29.190532362955317,875.7159708886595,917.3840291113406,51.16190001178632
Hands-On Machine Learning - Geron,Francois Chollet,6,38.61,60+,Female,UK,Engineer,231.66,18.440580829566212,110.64348497739726,121.01651502260273,52.2388478902714
Deep Learning with PyTorch - Stevens,Seth Weidman,46,76.28,46-60,Female,India,Engineer,3508.88,31.104605671589223,1430.8118608931043,2078.0681391068956,59.22311789251543
Deep Learning with Python - Chollet,Ian Goodfellow,19,33.42,18-25,Male,France,Engineer,634.98,16.227532951894307,308.3231260859918,326.6568739140082,51.44364766040004
Grokking Deep Learning - Trask,Nithin Buduma,32,51.52,46-60,Female,USA,Researcher,1648.64,29.170159545318615,933.4451054501957,715.1948945498044,43.38090150365176
Neural Networks and Deep Learning - Nielsen,David Foster,9,64.79,26-35,Female,Australia,Student,583.11,25.947122282390477,233.5241005415143,349.58589945848576,59.95196437352913
Deep Learning with Python - Chollet,Michael Nielsen,12,52.9,60+,Other,USA,Student,634.8,25.65468686005942,307.856242320713,326.94375767928693,51.503427485709985
Generative Deep Learning - Foster,Seth Weidman,11,34.6,18-25,Female,Netherlands,Professional,380.6,22.989039249515336,252.8794317446687,127.72056825533133,33.5576900303025
Generative Deep Learning - Foster,Michael Nielsen,46,57.67,26-35,Male,Australia,Researcher,2652.82,33.33871417094245,1533.5808518633528,1119.2391481366474,42.19054244677917
Deep Learning - Goodfellow,Francois Chollet,16,62.08,26-35,Female,Australia,Professional,993.28,36.152837235684174,578.4453957709468,414.8346042290532,41.764115277570596
Hands-On Machine Learning - Geron,Ian Goodfellow,1,65.19,18-25,Male,Netherlands,Engineer,65.19,33.96459571340039,33.96459571340039,31.225404286599606,47.899070849209394
Dive into Deep Learning - Zhang,Nithin Buduma,45,48.66,26-35,Other,Germany,Student,2189.7,29.339140350702213,1320.2613157815995,869.4386842184003,39.70583569522768
Deep Learning with PyTorch - Stevens,Nithin Buduma,21,58.18,18-25,Male,Netherlands,Researcher,1221.78,26.58708650178469,558.3288165374785,663.4511834625215,54.30201701308922
Deep Learning from Scratch - Weidman,Aston Zhang,30,52.53,18-25,Female,Canada,Professional,1575.9,33.91463098484447,1017.4389295453342,558.4610704546659,35.43759568847426
Neural Networks and Deep Learning - Nielsen,Aston Zhang,13,63.6,36-45,Other,Australia,Professional,826.8000000000001,27.66642840837697,359.6635693089006,467.13643069109946,56.499326401923014
Grokking Deep Learning - Trask,Francois Chollet,34,59.18,46-60,Female,Australia,Professional,2012.12,35.3186480505113,1200.8340337173843,811.2859662826156,40.31995936040672
Dive into Deep Learning - Zhang,Francois Chollet,4,56.29,26-35,Other,Netherlands,Student,225.16,28.276988665116985,113.10795466046794,112.05204533953206,49.76552022540952
Deep Learning with Python - Chollet,Ian Goodfellow,28,42.48,26-35,Other,Germany,Student,1189.4399999999998,26.518305297103083,742.5125483188863,446.92745168111355,37.5746108825257
Generative Deep Learning - Foster,Aston Zhang,38,30.1,36-45,Female,India,Student,1143.8,17.00437389793216,646.1662081214222,497.63379187857777,43.50706346201939
Neural Networks and Deep Learning - Nielsen,David Foster,31,38.7,36-45,Female,France,Researcher,1199.7,20.7318187767379,642.6863820788749,557.0136179211252,46.429408845638505
Deep Learning from Scratch - Weidman,David Foster,27,35.85,36-45,Other,UK,Student,967.95,16.162137934512874,436.3777242318476,531.5722757681524,54.91732793720258
Deep Learning with PyTorch - Stevens,Ian Goodfellow,5,52.45,60+,Other,Germany,Researcher,262.25,31.000385740514293,155.00192870257146,107.24807129742854,40.895356071469415
Deep Learning - Goodfellow,David Foster,25,60.61,60+,Female,Canada,Professional,1515.25,41.96824006291337,1049.206001572834,466.0439984271659,30.756904697387615
Deep Learning from Scratch - Weidman,Eli Stevens,3,40.65,60+,Male,Germany,Professional,121.94999999999999,26.328233766741043,78.98470130022312,42.965298699776866,35.231897252789565
Neural Networks and Deep Learning - Nielsen,Andrew Trask,33,76.95,18-25,Female,USA,Engineer,2539.35,32.16528912591734,1061.4545411552722,1477.8954588447277,58.199754222329645
Deep Learning from Scratch - Weidman,Ian Goodfellow,4,30.33,26-35,Other,India,Student,121.32,15.555311113708477,62.22124445483391,59.098755545166085,48.713118649164265
Neural Networks and Deep Learning - Nielsen,Ian Goodfellow,25,68.62,46-60,Female,India,Professional,1715.5,46.50205182719094,1162.5512956797734,552.9487043202266,32.232509724291845
Neural Networks and Deep Learning - Nielsen,Aurelien Geron,20,61.26,18-25,Male,Australia,Student,1225.2,33.74893799260293,674.9787598520586,550.2212401479414,44.90868757328938
Fundamentals of Deep Learning - Buduma,Seth Weidman,34,48.68,26-35,Female,India,Researcher,1655.12,29.141481104102645,990.8103575394899,664.30964246051,40.13664522575463
