Book_ID,Book_Title,Category,Publication_Year,Age_Group,Gender,Income_Level,Region,Marketing_Channel,Ad_Spend,Units_Sold,Price,Cost,Revenue,Total_Cost,Profit,Profit_Margin (%)
711,Consumer Psychology,Analytics,2023,36-45,Male,Low,London,Organic,38.46,232,34.06,17.08,7901.92,3962.5599999999995,3939.3600000000006,49.85320023487963
712,Email Marketing Guide,SEO,2025,26-35,Male,High,Glasgow,Instagram,38.76,208,26.67,16.06,5547.360000000001,3340.4799999999996,2206.880000000001,39.782527184102
713,Digital Marketing 101,Branding,2016,46-55,Male,Medium,Manchester,Google Ads,19.28,220,32.46,13.38,7141.2,2943.6000000000004,4197.599999999999,58.780036968576695
714,Advertising Strategy,SEO,2025,18-25,Male,High,Birmingham,Google Ads,26.77,296,38.53,17.44,11404.880000000001,5162.240000000001,6242.64,54.73656890734493
715,Content Marketing,Analytics,2017,26-35,Male,Medium,Manchester,Facebook,18.26,189,31.78,23.98,6006.42,4532.22,1474.1999999999998,24.543738200125862
716,Marketing Research,SEO,2019,18-25,Female,High,Glasgow,Organic,16.64,259,30.74,21.54,7961.66,5578.86,2382.8,29.928432010409896
717,Social Media Strategy,SEO,2017,26-35,Female,Low,London,Facebook,6.17,240,46.64,26.55,11193.6,6372.0,4821.6,43.07461406518011
718,Digital Marketing 101,Analytics,2025,26-35,Male,Low,Manchester,Google Ads,17.83,481,44.29,26.88,21303.489999999998,12929.279999999999,8374.21,39.309099119440056
719,Brand Management,SEO,2022,56+,Male,High,Glasgow,Google Ads,29.93,491,51.66,28.31,25365.059999999998,13900.21,11464.849999999999,45.19938056523422
720,Marketing Analytics,Social Media,2024,46-55,Male,Low,Leeds,Organic,5.07,32,22.5,15.67,720.0,501.44,218.56,30.355555555555558
721,Marketing Research,Social Media,2022,46-55,Female,High,Birmingham,Instagram,17.74,57,40.48,28.89,2307.3599999999997,1646.73,660.6299999999997,28.631422924901173
722,Advertising Strategy,SEO,2022,26-35,Female,Low,Manchester,Instagram,44.66,118,39.26,27.69,4632.679999999999,3267.42,1365.2599999999993,29.47019867549668
723,Digital Marketing 101,Branding,2023,36-45,Male,Medium,London,Organic,31.71,305,28.49,19.63,8689.449999999999,5987.15,2702.2999999999993,31.098631098631095
724,Marketing Research,Analytics,2018,36-45,Male,High,Leeds,Organic,32.35,15,34.3,16.53,514.5,247.95000000000002,266.54999999999995,51.807580174927104
725,Digital Marketing 101,Social Media,2019,18-25,Female,Medium,Glasgow,Facebook,23.15,47,25.69,13.75,1207.43,646.25,561.1800000000001,46.47722849357727
726,Marketing Analytics,Branding,2019,18-25,Male,Medium,Birmingham,Organic,35.44,178,17.09,10.05,3042.02,1788.9,1253.12,41.193680514921006
727,Advertising Strategy,SEO,2022,56+,Female,High,London,Instagram,13.55,365,20.69,11.01,7551.85,4018.65,3533.2000000000003,46.78588690188497
728,Brand Management,Branding,2021,26-35,Female,Medium,Glasgow,Organic,41.84,292,15.28,10.73,4461.76,3133.1600000000003,1328.6,29.77748691099476
729,SEO Mastery,Digital,2023,18-25,Male,High,Glasgow,Facebook,10.25,212,44.15,23.48,9359.8,4977.76,4382.039999999999,46.81766704416761
730,Email Marketing Guide,Social Media,2022,18-25,Female,Medium,Manchester,Facebook,34.52,334,43.04,19.6,14375.36,6546.400000000001,7828.96,54.46096654275093
731,Brand Management,SEO,2016,26-35,Male,High,Manchester,Facebook,20.35,322,57.53,32.19,18524.66,10365.179999999998,8159.480000000001,44.046584390752656
732,SEO Mastery,Analytics,2024,56+,Male,High,London,Facebook,38.64,282,46.48,36.81,13107.359999999999,10380.42,2726.9399999999987,20.80464716006884
733,Social Media Strategy,SEO,2018,18-25,Male,Low,Glasgow,Email,29.74,253,12.6,6.18,3187.7999999999997,1563.54,1624.2599999999998,50.95238095238095
734,Consumer Psychology,Analytics,2020,56+,Male,High,Manchester,Organic,25.36,336,54.21,34.96,18214.56,11746.56,6468.000000000002,35.51005349566501
735,Content Marketing,SEO,2016,46-55,Male,High,Birmingham,Google Ads,12.62,484,53.13,30.45,25714.920000000002,14737.8,10977.120000000003,42.68774703557313
736,Content Marketing,Branding,2021,56+,Male,Medium,Birmingham,Organic,33.66,56,32.17,13.78,1801.52,771.68,1029.8400000000001,57.165060615480265
737,Email Marketing Guide,Branding,2017,36-45,Female,High,Glasgow,Email,48.86,258,39.29,23.38,10136.82,6032.04,4104.78,40.49376431662
738,Advertising Strategy,Branding,2017,36-45,Female,Low,Manchester,Facebook,42.15,88,58.8,40.03,5174.4,3522.6400000000003,1651.7599999999993,31.921768707482983
739,Marketing Analytics,Digital,2025,56+,Female,Medium,London,Email,7.7,119,36.62,22.17,4357.78,2638.23,1719.5499999999997,39.459311851447296
740,Advertising Strategy,Analytics,2016,36-45,Female,Medium,London,Instagram,21.93,22,55.27,41.39,1215.94,910.58,305.36,25.11308123756106
741,Marketing Analytics,Branding,2025,46-55,Male,Low,London,Instagram,46.65,404,14.15,7.3,5716.6,2949.2,2767.4000000000005,48.409893992932865
742,Advertising Strategy,Digital,2022,26-35,Female,Medium,Birmingham,Organic,27.64,389,19.55,8.49,7604.950000000001,3302.61,4302.34,56.57289002557544
743,Consumer Psychology,Analytics,2020,36-45,Female,Medium,Manchester,Organic,34.8,374,32.04,24.82,11982.96,9282.68,2700.279999999999,22.534332084893872
744,Social Media Strategy,SEO,2015,36-45,Female,Medium,Manchester,Google Ads,46.07,99,39.24,21.63,3884.76,2141.37,1743.3900000000003,44.8776758409786
745,Social Media Strategy,Digital,2015,56+,Male,Medium,Birmingham,Google Ads,44.32,351,50.81,32.04,17834.31,11246.039999999999,6588.270000000002,36.941546939578835
746,SEO Mastery,Social Media,2021,46-55,Female,Low,London,Instagram,27.58,357,59.41,42.59,21209.37,15204.630000000001,6004.739999999998,28.3117320316445
747,Marketing Research,Digital,2022,26-35,Male,Low,London,Facebook,24.69,289,29.44,15.6,8508.16,4508.4,3999.76,47.0108695652174
748,Social Media Strategy,Digital,2019,56+,Female,Medium,Glasgow,Email,20.29,230,12.37,8.49,2845.1,1952.7,892.3999999999999,31.366208569118832
749,Social Media Strategy,Analytics,2025,56+,Male,Medium,Leeds,Google Ads,37.36,82,50.06,22.74,4104.92,1864.6799999999998,2240.2400000000002,54.57451058729526
750,Brand Management,SEO,2019,46-55,Male,Low,Manchester,Google Ads,17.91,243,40.22,20.77,9773.46,5047.11,4726.349999999999,48.35902536051716
751,Brand Management,Social Media,2018,26-35,Female,Low,Manchester,Facebook,16.24,269,19.93,9.13,5361.17,2455.9700000000003,2905.2,54.18966382338183
752,SEO Mastery,Branding,2020,46-55,Male,Low,Manchester,Facebook,21.03,122,34.74,25.17,4238.280000000001,3070.7400000000002,1167.5400000000004,27.547495682210716
753,Marketing Research,Branding,2020,26-35,Male,Medium,Leeds,Organic,12.97,55,47.12,23.04,2591.6,1267.2,1324.3999999999999,51.10356536502546
754,Email Marketing Guide,Digital,2017,46-55,Female,Medium,Glasgow,Email,36.28,283,48.52,33.33,13731.160000000002,9432.39,4298.770000000002,31.306677658697456
755,Brand Management,Analytics,2023,56+,Female,High,Leeds,Facebook,32.73,52,34.98,27.19,1818.9599999999998,1413.88,405.0799999999997,22.269868496283575
756,Email Marketing Guide,Analytics,2025,56+,Female,Low,London,Google Ads,26.73,217,25.26,15.44,5481.42,3350.48,2130.94,38.8756927949327
757,Digital Marketing 101,Branding,2021,18-25,Male,Medium,London,Google Ads,22.56,426,58.69,36.15,25001.94,15399.9,9602.039999999999,38.40517975805077
758,Brand Management,Social Media,2015,36-45,Male,Low,Manchester,Instagram,45.91,358,43.17,25.23,15454.86,9032.34,6422.52,41.556636553161916
759,Consumer Psychology,SEO,2021,46-55,Male,Medium,Birmingham,Facebook,6.31,112,30.41,16.13,3405.92,1806.56,1599.3600000000001,46.9582374219007
760,Marketing Research,Social Media,2019,18-25,Female,Low,Manchester,Organic,39.61,133,24.02,14.18,3194.66,1885.94,1308.7199999999998,40.96586178184845
761,SEO Mastery,SEO,2019,36-45,Male,Medium,Birmingham,Email,45.59,19,46.56,29.85,884.6400000000001,567.15,317.4900000000001,35.88917525773197
762,Digital Marketing 101,Branding,2016,46-55,Male,High,Leeds,Organic,25.09,338,22.11,17.56,7473.179999999999,5935.28,1537.8999999999996,20.57892356399819
763,Marketing Research,SEO,2018,26-35,Male,High,London,Google Ads,29.78,196,18.59,14.41,3643.64,2824.36,819.2799999999997,22.48520710059171
764,Consumer Psychology,Analytics,2020,36-45,Male,Low,Birmingham,Organic,47.5,40,36.49,27.18,1459.6000000000001,1087.2,372.4000000000001,25.513839408057002
765,Marketing Research,Digital,2024,56+,Male,Medium,Leeds,Google Ads,14.55,165,24.5,18.51,4042.5,3054.15,988.3499999999999,24.448979591836732
766,Consumer Psychology,Digital,2025,18-25,Male,Medium,London,Google Ads,28.41,69,41.45,24.34,2860.05,1679.46,1180.5900000000001,41.27864897466827
767,Consumer Psychology,Branding,2021,36-45,Male,Low,Birmingham,Google Ads,26.36,258,15.9,10.54,4102.2,2719.3199999999997,1382.88,33.710691823899374
768,Email Marketing Guide,Analytics,2025,36-45,Female,Medium,Manchester,Google Ads,16.63,396,42.75,32.41,16929.0,12834.359999999999,4094.6400000000012,24.187134502923985
769,Advertising Strategy,Social Media,2019,56+,Female,Low,Manchester,Google Ads,41.84,383,24.16,13.46,9253.28,5155.18,4098.1,44.288079470198674
770,Digital Marketing 101,Analytics,2023,46-55,Female,Medium,Manchester,Instagram,45.48,448,10.01,7.85,4484.48,3516.7999999999997,967.6799999999998,21.578421578421576
771,Marketing Research,Digital,2017,26-35,Male,Low,Leeds,Organic,40.19,279,16.35,9.26,4561.650000000001,2583.54,1978.1100000000006,43.36391437308869
772,Marketing Analytics,Digital,2015,56+,Male,Medium,Manchester,Instagram,13.79,451,56.68,36.3,25562.68,16371.3,9191.380000000001,35.95624558927312
773,Digital Marketing 101,Analytics,2018,26-35,Female,Low,Glasgow,Instagram,8.9,226,53.37,36.5,12061.619999999999,8249.0,3812.619999999999,31.60951845606145
774,Advertising Strategy,Analytics,2023,46-55,Male,Medium,London,Facebook,32.25,408,21.68,16.92,8845.44,6903.360000000001,1942.08,21.955719557195568
775,Digital Marketing 101,Digital,2018,36-45,Female,High,Leeds,Facebook,7.57,11,48.92,24.35,538.12,267.85,270.27,50.22485690923957
776,Social Media Strategy,Social Media,2016,26-35,Male,Medium,Manchester,Facebook,35.28,33,40.43,28.24,1334.19,931.92,402.2700000000001,30.150878060845915
777,Marketing Analytics,Branding,2024,18-25,Male,Low,London,Email,28.87,215,58.55,35.62,12588.25,7658.299999999999,4929.950000000001,39.163108454312564
778,Advertising Strategy,Branding,2019,18-25,Female,High,Birmingham,Facebook,34.83,329,28.68,14.55,9435.72,4786.95,4648.7699999999995,49.26778242677824
779,Email Marketing Guide,Analytics,2017,56+,Female,Medium,Manchester,Organic,31.56,208,44.07,31.32,9166.56,6514.56,2651.999999999999,28.931245745405025
780,Marketing Research,Branding,2023,46-55,Female,High,London,Instagram,24.02,365,13.18,8.18,4810.7,2985.7,1825.0,37.93626707132019
781,Content Marketing,Digital,2018,56+,Female,Medium,Glasgow,Organic,14.04,123,29.81,19.81,3666.6299999999997,2436.6299999999997,1230.0,33.54579000335458
782,Advertising Strategy,Digital,2020,56+,Female,High,Birmingham,Facebook,18.76,289,58.19,30.79,16816.91,8898.31,7918.6,47.087128372572614
783,SEO Mastery,Analytics,2016,56+,Male,Low,Glasgow,Email,28.6,164,36.95,21.89,6059.8,3589.96,2469.84,40.757780784844385
784,Marketing Research,Analytics,2020,18-25,Male,Medium,London,Email,34.33,174,24.39,15.78,4243.86,2745.72,1498.1399999999999,35.30135301353013
785,Advertising Strategy,Analytics,2017,18-25,Male,Medium,Glasgow,Instagram,40.08,495,16.01,9.0,7924.950000000001,4455.0,3469.9500000000007,43.78513429106809
786,Social Media Strategy,Social Media,2023,56+,Female,Low,London,Organic,39.52,231,45.18,21.66,10436.58,5003.46,5433.12,52.058432934926955
787,Content Marketing,Branding,2025,18-25,Female,High,London,Google Ads,48.77,100,42.24,33.14,4224.0,3314.0,910.0,21.543560606060606
788,Social Media Strategy,Analytics,2016,46-55,Female,Low,Glasgow,Organic,17.86,176,28.7,17.35,5051.2,3053.6000000000004,1997.5999999999995,39.547038327526124
789,Content Marketing,SEO,2023,56+,Female,Low,London,Facebook,8.2,456,57.55,39.91,26242.8,18198.96,8043.84,30.651607298001736
790,SEO Mastery,SEO,2019,18-25,Female,High,Manchester,Google Ads,20.55,216,11.11,6.27,2399.7599999999998,1354.32,1045.4399999999998,43.56435643564357
791,Marketing Research,Digital,2022,26-35,Female,Low,London,Email,38.45,291,25.19,13.65,7330.29,3972.15,3358.14,45.81183009130607
792,Email Marketing Guide,Branding,2016,56+,Male,Medium,Leeds,Instagram,24.72,74,56.05,31.55,4147.7,2334.7000000000003,1812.9999999999995,43.710972346119526
793,Social Media Strategy,Analytics,2020,56+,Male,Medium,London,Instagram,41.8,385,26.05,14.68,10029.25,5651.8,4377.45,43.646833013435696
794,Social Media Strategy,SEO,2017,46-55,Male,Medium,Leeds,Email,29.72,13,22.61,13.97,293.93,181.61,112.32,38.21318000884564
795,Consumer Psychology,Branding,2024,36-45,Male,Low,London,Facebook,46.84,166,36.71,22.66,6093.860000000001,3761.56,2332.3000000000006,38.27295014982294
796,Content Marketing,Digital,2019,36-45,Male,Medium,London,Email,47.65,258,51.19,30.66,13207.019999999999,7910.28,5296.739999999999,40.10548935338933
797,Brand Management,Social Media,2022,46-55,Female,Medium,Glasgow,Facebook,8.12,266,15.16,6.88,4032.56,1830.08,2202.48,54.61741424802111
798,Marketing Research,Branding,2024,46-55,Female,Medium,Manchester,Google Ads,25.54,244,57.15,34.2,13944.6,8344.800000000001,5599.799999999999,40.15748031496062
799,Content Marketing,Branding,2015,46-55,Female,Medium,Manchester,Email,32.44,315,49.75,23.27,15671.25,7330.05,8341.2,53.22613065326634
800,Consumer Psychology,Social Media,2019,36-45,Female,Medium,Birmingham,Facebook,16.51,375,19.06,8.59,7147.499999999999,3221.25,3926.249999999999,54.9317943336831
801,Digital Marketing 101,Branding,2017,46-55,Female,Medium,Glasgow,Google Ads,23.32,479,45.6,35.25,21842.4,16884.75,4957.6500000000015,22.697368421052637
802,Content Marketing,Digital,2018,18-25,Female,Low,Glasgow,Email,35.5,404,29.25,18.78,11817.0,7587.120000000001,4229.879999999999,35.79487179487179
803,Email Marketing Guide,Digital,2016,56+,Male,Medium,Manchester,Instagram,15.2,83,30.11,19.99,2499.13,1659.1699999999998,839.9600000000003,33.61009631351711
804,Marketing Research,Social Media,2023,56+,Female,Medium,Glasgow,Email,32.09,196,49.16,27.56,9635.359999999999,5401.759999999999,4233.599999999999,43.93816110659073
805,Consumer Psychology,Analytics,2017,26-35,Female,High,Manchester,Organic,36.39,71,58.14,44.4,4127.94,3152.4,975.5399999999995,23.632610939112478
806,Digital Marketing 101,SEO,2016,26-35,Female,Low,Glasgow,Email,9.07,346,16.33,10.7,5650.179999999999,3702.2,1947.9799999999996,34.47642375995101
807,Marketing Analytics,Analytics,2024,56+,Female,Low,London,Organic,27.39,173,31.03,21.96,5368.1900000000005,3799.08,1569.1100000000006,29.229777634547222
808,Consumer Psychology,Branding,2025,18-25,Male,Low,Manchester,Google Ads,16.84,65,34.05,18.64,2213.25,1211.6000000000001,1001.6499999999999,45.25697503671071
809,Marketing Analytics,SEO,2023,36-45,Male,Low,Manchester,Email,37.6,120,28.82,22.6,3458.4,2712.0,746.4000000000001,21.5822345593338
810,Marketing Research,Social Media,2021,36-45,Female,Medium,Leeds,Google Ads,13.53,227,28.16,20.51,6392.32,4655.77,1736.5499999999993,27.166193181818173
811,Social Media Strategy,Social Media,2020,18-25,Male,Medium,Glasgow,Google Ads,45.15,249,12.61,9.35,3139.89,2328.15,811.7399999999998,25.85249801744646
812,Consumer Psychology,SEO,2015,36-45,Male,High,Glasgow,Facebook,24.39,30,44.28,20.76,1328.4,622.8000000000001,705.6,53.116531165311656
813,SEO Mastery,Digital,2019,46-55,Female,High,Manchester,Google Ads,13.91,150,31.81,16.17,4771.5,2425.5000000000005,2345.9999999999995,49.166928638792825
814,Marketing Analytics,SEO,2025,56+,Female,Low,London,Google Ads,24.71,274,19.74,10.15,5408.759999999999,2781.1,2627.6599999999994,48.581560283687935
815,Email Marketing Guide,Branding,2025,56+,Female,High,London,Email,23.39,148,50.8,25.82,7518.4,3821.36,3697.0399999999995,49.17322834645669
816,SEO Mastery,Digital,2017,18-25,Female,High,London,Email,24.3,468,50.13,37.2,23460.84,17409.600000000002,6051.239999999998,25.792938360263307
817,Advertising Strategy,Social Media,2015,36-45,Female,Low,Glasgow,Instagram,31.35,79,34.32,14.17,2711.28,1119.43,1591.8500000000001,58.71212121212122
818,Advertising Strategy,SEO,2018,26-35,Male,Low,Leeds,Facebook,28.45,394,24.92,10.73,9818.480000000001,4227.62,5590.8600000000015,56.94221508828251
819,Digital Marketing 101,Analytics,2016,26-35,Female,High,Manchester,Google Ads,11.74,127,41.9,21.35,5321.3,2711.4500000000003,2609.85,49.0453460620525
820,Social Media Strategy,Analytics,2016,36-45,Female,Medium,Birmingham,Facebook,7.95,207,24.41,11.72,5052.87,2426.04,2626.83,51.986890618598935
821,Marketing Research,Branding,2017,26-35,Female,High,Leeds,Organic,37.82,214,21.8,10.74,4665.2,2298.36,2366.8399999999997,50.73394495412844
822,Consumer Psychology,Analytics,2022,18-25,Male,High,Birmingham,Google Ads,30.19,223,46.53,33.46,10376.19,7461.58,2914.6100000000006,28.089404685149372
823,Brand Management,SEO,2022,18-25,Female,Medium,Leeds,Facebook,21.16,65,12.02,7.52,781.3,488.79999999999995,292.5,37.437603993344425
824,Email Marketing Guide,SEO,2021,36-45,Female,Medium,London,Instagram,41.38,296,14.74,5.93,4363.04,1755.28,2607.76,59.76933514246948
825,Marketing Analytics,Analytics,2020,26-35,Female,Low,Glasgow,Instagram,22.46,479,10.34,5.91,4952.86,2830.89,2121.97,42.84332688588008
826,Marketing Research,SEO,2023,18-25,Male,Low,Birmingham,Google Ads,40.82,302,17.65,9.94,5330.299999999999,3001.8799999999997,2328.4199999999996,43.68271954674221
827,SEO Mastery,Branding,2018,18-25,Female,High,Leeds,Organic,18.76,184,13.45,5.99,2474.7999999999997,1102.16,1372.6399999999996,55.46468401486988
828,Advertising Strategy,Digital,2015,46-55,Female,Medium,Glasgow,Instagram,8.28,356,59.79,40.09,21285.239999999998,14272.04,7013.199999999997,32.94865362100685
829,Email Marketing Guide,Branding,2022,46-55,Female,Low,Birmingham,Instagram,46.97,379,24.44,16.64,9262.76,6306.56,2956.2,31.914893617021274
830,Brand Management,Branding,2021,18-25,Male,High,Manchester,Organic,22.75,471,17.46,12.02,8223.66,5661.42,2562.24,31.15693012600229
831,Consumer Psychology,SEO,2021,36-45,Female,Medium,Leeds,Facebook,40.67,137,22.05,15.25,3020.85,2089.25,931.5999999999999,30.839002267573694
832,Digital Marketing 101,Digital,2017,56+,Female,High,Manchester,Instagram,17.56,440,56.81,22.73,24996.4,10001.2,14995.2,59.989438479141
833,Brand Management,SEO,2018,56+,Female,Low,London,Email,34.09,387,36.01,28.14,13935.869999999999,10890.18,3045.6899999999987,21.855040266592603
834,Email Marketing Guide,Social Media,2024,18-25,Male,Low,Manchester,Instagram,44.3,334,28.24,20.49,9432.16,6843.66,2588.5,27.443342776203966
835,Brand Management,SEO,2023,18-25,Female,Medium,Manchester,Facebook,6.87,451,53.67,40.87,24205.170000000002,18432.37,5772.800000000003,23.849450344699097
836,Email Marketing Guide,SEO,2020,18-25,Female,High,Leeds,Facebook,42.38,301,29.75,12.09,8954.75,3639.09,5315.66,59.36134453781512
837,Email Marketing Guide,SEO,2019,36-45,Female,Medium,London,Google Ads,30.71,297,26.75,20.69,7944.75,6144.93,1799.8199999999997,22.654205607476634
838,Content Marketing,Digital,2017,46-55,Male,Low,Manchester,Email,32.34,235,20.36,14.74,4784.599999999999,3463.9,1320.6999999999994,27.603143418467575
839,Marketing Analytics,SEO,2023,18-25,Male,Low,Glasgow,Facebook,28.54,73,28.89,21.23,2108.9700000000003,1549.79,559.1800000000003,26.51436483212185
840,Advertising Strategy,Digital,2019,18-25,Female,High,Birmingham,Organic,44.35,464,25.83,11.3,11985.119999999999,5243.200000000001,6741.919999999998,56.2524196670538
841,Content Marketing,Analytics,2019,26-35,Male,High,Manchester,Email,6.95,435,43.87,30.51,19083.449999999997,13271.85,5811.599999999997,30.453612947344418
842,Consumer Psychology,Social Media,2018,36-45,Male,High,London,Email,16.75,57,24.48,19.19,1395.3600000000001,1093.8300000000002,301.53,21.609477124183
843,Content Marketing,Digital,2018,18-25,Male,Medium,Manchester,Organic,44.41,211,38.86,26.09,8199.46,5504.99,2694.4699999999993,32.86155429747812
844,Social Media Strategy,Analytics,2015,26-35,Female,High,Birmingham,Instagram,38.86,346,13.29,8.35,4598.34,2889.1,1709.2400000000002,37.17080511662905
845,Social Media Strategy,Digital,2021,56+,Female,High,London,Organic,5.79,423,19.56,15.22,8273.88,6438.06,1835.8199999999988,22.18813905930469
846,Advertising Strategy,Digital,2023,18-25,Male,Low,Leeds,Organic,28.27,414,30.37,17.53,12573.18,7257.42,5315.76,42.278564372736255
847,Brand Management,Social Media,2017,18-25,Male,Low,London,Instagram,28.83,69,56.85,36.37,3922.65,2509.5299999999997,1413.1200000000003,36.02462620932278
848,Marketing Analytics,Branding,2016,26-35,Male,High,Leeds,Instagram,23.04,406,28.86,17.04,11717.16,6918.24,4798.92,40.95634095634096
849,Advertising Strategy,Branding,2017,36-45,Female,High,London,Instagram,18.38,266,43.2,33.4,11491.2,8884.4,2606.800000000001,22.685185185185194
850,Email Marketing Guide,Digital,2015,18-25,Female,Low,Birmingham,Instagram,35.68,74,22.75,9.79,1683.5,724.4599999999999,959.0400000000001,56.96703296703297
851,SEO Mastery,SEO,2020,56+,Male,High,Birmingham,Instagram,14.35,248,16.35,9.82,4054.8,2435.36,1619.44,39.9388379204893
852,Marketing Analytics,Analytics,2025,18-25,Male,Medium,London,Organic,40.95,298,12.93,8.72,3853.14,2598.5600000000004,1254.5799999999995,32.55993812838359
853,Marketing Analytics,SEO,2025,56+,Male,Medium,Manchester,Google Ads,41.14,47,25.27,18.11,1187.69,851.17,336.5200000000001,28.33399287692917
854,Email Marketing Guide,SEO,2021,46-55,Male,Medium,Birmingham,Google Ads,23.69,34,17.88,11.32,607.92,384.88,223.03999999999996,36.68903803131991
855,Email Marketing Guide,Digital,2025,46-55,Female,High,Leeds,Facebook,17.76,419,18.7,14.28,7835.299999999999,5983.32,1851.9799999999996,23.636363636363633
856,Digital Marketing 101,Digital,2025,56+,Male,Low,Leeds,Google Ads,17.77,470,48.04,37.32,22578.8,17540.4,5038.399999999998,22.31473771856785
857,Advertising Strategy,Digital,2016,36-45,Female,High,Glasgow,Google Ads,26.7,68,10.79,4.59,733.7199999999999,312.12,421.5999999999999,57.46061167747914
858,Email Marketing Guide,Digital,2022,18-25,Male,High,Leeds,Organic,37.38,485,37.89,21.25,18376.65,10306.25,8070.4000000000015,43.91660068619689
859,Social Media Strategy,Branding,2020,18-25,Male,Low,Glasgow,Instagram,21.15,426,28.97,11.86,12341.22,5052.36,7288.86,59.06109768726269
860,Consumer Psychology,Digital,2018,46-55,Male,Low,London,Instagram,32.45,366,35.33,18.79,12930.779999999999,6877.139999999999,6053.639999999999,46.81573733371073
861,SEO Mastery,Branding,2019,56+,Male,Low,London,Organic,22.21,392,38.14,23.45,14950.880000000001,9192.4,5758.480000000001,38.51599370739382
862,Advertising Strategy,Branding,2022,18-25,Male,Medium,London,Google Ads,18.7,306,25.67,19.62,7855.02,6003.72,1851.3000000000002,23.568367744448775
863,Marketing Research,Digital,2017,18-25,Female,High,Manchester,Organic,6.12,167,24.76,18.29,4134.92,3054.43,1080.4900000000002,26.130856219709216
864,Social Media Strategy,Social Media,2017,36-45,Male,Low,Manchester,Facebook,5.18,66,46.67,21.05,3080.2200000000003,1389.3,1690.9200000000003,54.89607885151061
865,Brand Management,Analytics,2025,26-35,Male,High,Glasgow,Instagram,15.22,442,53.56,23.42,23673.52,10351.640000000001,13321.88,56.27333831217326
866,Email Marketing Guide,SEO,2018,46-55,Male,Medium,Leeds,Email,23.29,57,19.63,12.48,1118.9099999999999,711.36,407.54999999999984,36.423841059602644
867,Marketing Research,Branding,2015,46-55,Female,Medium,Leeds,Facebook,43.31,337,14.88,9.12,5014.56,3073.4399999999996,1941.1200000000008,38.709677419354854
868,Email Marketing Guide,Analytics,2023,26-35,Female,Low,London,Facebook,40.93,442,54.89,27.8,24261.38,12287.6,11973.78,49.35325195846238
869,Marketing Analytics,Social Media,2022,18-25,Female,Low,Birmingham,Organic,17.02,440,27.49,20.89,12095.599999999999,9191.6,2903.999999999998,24.00873044743542
870,Social Media Strategy,SEO,2022,36-45,Female,High,Manchester,Google Ads,16.0,65,37.57,28.96,2442.05,1882.4,559.6500000000001,22.917221187117384
871,Marketing Analytics,SEO,2024,36-45,Male,Low,Manchester,Instagram,15.23,74,27.98,15.7,2070.52,1161.8,908.72,43.888491779842745
872,Digital Marketing 101,Branding,2020,46-55,Male,High,London,Email,20.27,277,16.29,12.32,4512.33,3412.64,1099.69,24.370779619398405
873,Marketing Analytics,Digital,2021,36-45,Male,Low,Manchester,Facebook,27.42,78,39.47,21.85,3078.66,1704.3000000000002,1374.3599999999997,44.6414998733215
874,Digital Marketing 101,Social Media,2020,26-35,Female,High,London,Email,24.74,225,36.26,25.19,8158.5,5667.75,2490.75,30.529509100937673
875,Digital Marketing 101,Branding,2023,18-25,Male,High,Glasgow,Google Ads,14.82,399,20.15,11.9,8039.849999999999,4748.1,3291.749999999999,40.942928039702224
876,Marketing Research,Social Media,2017,26-35,Male,High,Leeds,Google Ads,10.87,98,32.59,14.63,3193.82,1433.74,1760.0800000000002,55.10892911936177
877,Email Marketing Guide,Digital,2017,56+,Female,High,Birmingham,Email,5.57,458,49.85,38.44,22831.3,17605.52,5225.779999999999,22.88866599799398
878,Brand Management,Digital,2017,46-55,Female,Medium,Leeds,Instagram,11.93,290,39.52,22.99,11460.800000000001,6667.099999999999,4793.700000000002,41.82692307692309
879,Marketing Analytics,Branding,2024,36-45,Female,High,Leeds,Google Ads,36.74,266,14.85,10.3,3950.1,2739.8,1210.2999999999997,30.639730639730633
880,Social Media Strategy,Digital,2017,56+,Male,Low,Glasgow,Email,15.96,169,37.4,20.45,6320.599999999999,3456.0499999999997,2864.5499999999997,45.32085561497326
881,Digital Marketing 101,Analytics,2023,36-45,Male,Medium,Manchester,Facebook,26.09,499,45.14,18.4,22524.86,9181.599999999999,13343.260000000002,59.23792645104121
882,Email Marketing Guide,SEO,2018,18-25,Female,Medium,Birmingham,Email,31.61,243,49.64,21.85,12062.52,5309.55,6752.97,55.98307816277196
883,SEO Mastery,Branding,2021,18-25,Male,High,Manchester,Email,44.91,140,41.46,24.81,5804.400000000001,3473.3999999999996,2331.000000000001,40.15918958031839
884,Advertising Strategy,Social Media,2023,18-25,Female,Medium,Leeds,Organic,45.0,58,17.63,11.92,1022.54,691.36,331.17999999999995,32.387975042541115
885,Marketing Research,Analytics,2025,36-45,Female,High,London,Google Ads,38.56,156,45.51,24.3,7099.5599999999995,3790.8,3308.7599999999993,46.60514172709294
886,Brand Management,Branding,2021,56+,Male,Low,Leeds,Instagram,6.58,325,43.87,29.75,14257.75,9668.75,4589.0,32.186004103031685
887,Content Marketing,Digital,2023,18-25,Female,High,Manchester,Instagram,30.88,422,11.22,7.62,4734.84,3215.64,1519.2000000000003,32.08556149732621
888,Marketing Research,Digital,2017,56+,Female,Medium,Leeds,Organic,40.4,443,30.59,20.85,13551.37,9236.550000000001,4314.82,31.84047074207257
