Customer_ID,Customer_Age,Customer_Gender,Customer_Region,Corporate_Segment,Book_Category,Book_Title,Units_Sold,Unit_Cost,Unit_Price,Revenue,Profit,Profit_Margin,Purchase_Date
85ccd63f-cdcf-4bfb-8b2a-9c23f89e6aaf,57,Male,Glasgow,Corporate,Leadership,Marketing Strategy 2026,1,15.18,28.0,28.0,12.82,0.46,2024-12-30
b92b4227-a62d-43d6-bd67-443fc2c26d38,40,Male,Birmingham,Corporate,Marketing,Corporate Finance Guide,29,19.7,29.44,853.86,282.49,0.33,2026-01-19
a349b1aa-19cf-4f57-933e-758e5736702e,37,Female,Manchester,Enterprise,Finance,Data Analytics Handbook,34,19.3,27.01,918.5,262.2,0.29,2025-08-06
80b4c7f6-afd7-4f7f-a5e8-bb194af8889b,53,Male,Birmingham,SME,Technology,Advanced Python for Business,6,19.85,33.7,202.18,83.07,0.41,2025-11-19
e1a25500-283e-4005-9403-867c35a70e7b,30,Male,Leeds,SME,Finance,Data Analytics Handbook,24,17.95,26.16,627.88,197.04,0.31,2024-11-18
97b876ff-b242-4188-90f4-11d8fa9f13b0,36,Male,London,Corporate,Data Science,Leadership Principles,16,24.97,43.96,703.32,303.86,0.43,2025-06-16
c627891c-1ca7-4e00-9d20-c43abd634e1e,34,Female,Manchester,Corporate,Technology,Data Analytics Handbook,29,25.19,43.48,1260.97,530.37,0.42,2025-08-11
9d7f26b3-8b62-4f50-bdb8-4e716a3c534b,30,Female,Glasgow,SME,Marketing,Data Analytics Handbook,48,12.18,30.38,1458.09,873.42,0.6,2026-02-17
b5592a67-8302-47bc-971a-f4e7a16584af,33,Male,Manchester,Corporate,Leadership,Advanced Python for Business,13,8.45,26.34,342.42,232.53,0.68,2024-10-16
243a3357-c66b-43ef-b8d7-54e5ffb180b3,61,Female,Glasgow,SME,Data Science,Advanced Python for Business,39,22.01,40.99,1598.51,740.04,0.46,2025-10-13
b6e15965-f8ad-4196-9193-693e328c26ce,52,Female,Leeds,SME,Finance,Data Analytics Handbook,25,24.55,41.04,1025.88,412.2,0.4,2024-08-13
8fbcb180-4092-4f6e-aaff-8044f570d0b6,49,Female,Birmingham,Enterprise,Marketing,Advanced Python for Business,39,21.79,37.73,1471.56,621.65,0.42,2024-09-18
5f7db337-7ccb-4bd7-b77d-12ff3c45e3e8,40,Female,Birmingham,SME,Finance,Leadership Principles,5,10.16,19.86,99.32,48.49,0.49,2025-03-05
84f8720c-1722-450f-8863-daf6060f4616,35,Male,Birmingham,Enterprise,Leadership,Marketing Strategy 2026,35,24.88,34.73,1215.63,344.96,0.28,2026-01-26
a3bb8f01-4dbc-40bb-b4f1-1b82d5ced6e6,29,Female,Leeds,SME,Technology,Corporate Finance Guide,40,24.7,43.25,1729.92,741.95,0.43,2024-05-17
ab3d5d98-476d-4818-9b53-9f0994d77cbc,31,Female,Leeds,Corporate,Technology,Data Analytics Handbook,27,12.56,30.44,821.94,482.77,0.59,2025-09-25
0f14f23f-659b-40ed-a67f-b5bffbde4630,45,Male,Manchester,SME,Marketing,Advanced Python for Business,46,13.2,19.01,874.49,267.1,0.31,2024-09-30
97b109d3-e823-423d-b292-a6c886da0cfc,47,Female,Glasgow,Enterprise,Marketing,Marketing Strategy 2026,14,6.59,14.25,199.49,107.2,0.54,2026-01-04
bacb870c-ff4f-4080-bdb6-42e41a18debc,30,Male,London,Corporate,Leadership,Marketing Strategy 2026,7,28.64,38.34,268.36,67.86,0.25,2025-09-11
e1f716fb-229a-4b92-b9fd-8d3f8ec8cec9,28,Male,London,SME,Leadership,Corporate Finance Guide,40,26.83,34.36,1374.36,301.32,0.22,2025-11-15
7e45ffc7-d8c4-4ca0-bc28-28807e290ce3,57,Male,London,SME,Finance,Marketing Strategy 2026,33,25.51,40.66,1341.89,499.94,0.37,2025-02-06
11624634-11b8-4826-aa16-9da8f18d06b8,56,Female,Glasgow,Corporate,Finance,Leadership Principles,3,24.83,44.55,133.64,59.16,0.44,2025-11-19
ce91c5fb-0c54-4f48-9a0a-8445da9d7672,36,Male,Birmingham,SME,Technology,Leadership Principles,14,23.13,29.82,417.52,93.64,0.22,2024-03-28
0b1ab62e-d0d1-44a2-bbe4-e0300386f1c4,34,Male,Manchester,Corporate,Leadership,Corporate Finance Guide,47,10.83,26.25,1233.97,725.11,0.59,2025-11-29
d1b3c195-6e56-4de5-87d1-78d5f95340ac,35,Male,Glasgow,Enterprise,Technology,Data Analytics Handbook,15,10.54,16.38,245.71,87.64,0.36,2026-02-03
826565e1-c980-42f2-9f5f-52eac5957406,59,Female,Birmingham,Enterprise,Technology,Corporate Finance Guide,25,5.83,12.66,316.5,170.71,0.54,2024-04-27
6dfc008c-ddb4-4306-b581-df7e54474ec4,50,Female,Glasgow,Corporate,Data Science,Marketing Strategy 2026,30,16.28,34.32,1029.58,541.13,0.53,2024-07-14
ed1ca90d-ce63-40a2-9717-c4c14d7660bd,64,Male,Manchester,SME,Technology,Leadership Principles,49,27.38,45.18,2213.58,872.13,0.39,2024-10-15
6c0ecd7f-829f-4d47-9d34-9e219f091c15,38,Male,London,Corporate,Data Science,Leadership Principles,6,17.82,27.63,165.81,58.88,0.36,2025-10-29
770f2b47-49a8-4bdb-a0d3-0682ee03d26b,61,Male,Glasgow,Enterprise,Finance,Advanced Python for Business,37,5.04,15.69,580.43,393.91,0.68,2024-02-29
3a22ab04-70bb-4a71-ab68-8a60eaaaa582,43,Female,Glasgow,Enterprise,Marketing,Corporate Finance Guide,22,5.01,23.73,522.08,411.95,0.79,2024-10-13
c8d0893e-ab5d-4583-8a22-36a52195b112,22,Female,Leeds,Corporate,Technology,Marketing Strategy 2026,33,23.1,42.03,1387.08,624.76,0.45,2026-02-04
b2f50655-0125-43ff-83c6-50a88858ad78,63,Male,Leeds,Enterprise,Technology,Advanced Python for Business,28,14.37,28.69,803.34,400.96,0.5,2025-11-18
8c96e923-18ef-4f03-8490-1efe54531d83,39,Female,Glasgow,Corporate,Data Science,Marketing Strategy 2026,13,9.75,15.33,199.31,72.6,0.36,2024-09-28
63042c5b-d030-4dcc-829e-91476ec13706,39,Male,Birmingham,Enterprise,Technology,Advanced Python for Business,15,21.89,34.52,517.85,189.5,0.37,2024-08-24
9be76590-8db1-40f1-a962-c8dde25a3730,63,Male,Manchester,Corporate,Leadership,Corporate Finance Guide,18,16.52,36.35,654.32,356.99,0.55,2024-06-07
35658484-f223-43b2-bc74-31923a43b8c3,47,Female,London,SME,Leadership,Advanced Python for Business,21,26.44,32.9,690.87,135.67,0.2,2026-01-04
02301113-eeb7-432c-8632-cf4545eab46b,45,Male,London,Enterprise,Finance,Corporate Finance Guide,20,10.87,28.15,563.04,345.66,0.61,2024-04-09
56da35e5-5ddf-4901-b689-0439eec7f51a,43,Male,London,SME,Leadership,Marketing Strategy 2026,19,10.84,16.86,320.38,114.43,0.36,2024-03-23
21bac9e6-67dc-478a-9f79-3c43fefa9e38,41,Female,Glasgow,SME,Finance,Advanced Python for Business,11,14.08,25.66,282.28,127.38,0.45,2024-04-13
0ee0c5d6-34cc-4455-aeab-5cae372611fb,39,Male,Manchester,Corporate,Finance,Marketing Strategy 2026,48,7.67,26.97,1294.61,926.45,0.72,2024-05-13
9924d055-360e-43f0-93fa-d35fff5aa67c,55,Male,Manchester,Corporate,Finance,Leadership Principles,44,20.87,27.73,1220.14,301.74,0.25,2025-01-05
bfd98122-c69f-4b0b-babe-047cd91caa27,22,Male,Glasgow,Corporate,Leadership,Marketing Strategy 2026,1,26.62,33.4,33.4,6.78,0.2,2024-12-30
c98f1a3b-7b89-4576-9f95-0125279c92ea,49,Male,Leeds,Enterprise,Marketing,Corporate Finance Guide,16,26.35,31.55,504.75,83.17,0.16,2025-03-19
60613fd6-e155-49d7-8891-d160b0c0b6eb,28,Female,Manchester,Enterprise,Data Science,Leadership Principles,44,25.49,43.81,1927.79,806.21,0.42,2025-10-17
52a4935d-5924-4f68-bf8d-a5859021cd62,40,Female,Manchester,Enterprise,Data Science,Corporate Finance Guide,32,23.86,35.55,1137.45,373.82,0.33,2024-10-14
712034b9-0a57-4563-b5eb-da897aedb427,62,Female,London,Enterprise,Data Science,Advanced Python for Business,32,17.58,34.53,1104.97,542.29,0.49,2025-08-27
911f4802-2f7f-4b08-b273-e1372d1f25dc,54,Male,Manchester,Corporate,Leadership,Marketing Strategy 2026,45,7.19,17.85,803.1,479.72,0.6,2025-07-11
0ee54bd9-f51c-4349-a978-d1f586a18e4b,48,Male,Glasgow,Corporate,Technology,Advanced Python for Business,45,13.81,19.45,875.46,254.09,0.29,2025-04-11
bab6d90e-9c1b-45c4-8d1c-5f6eaa85333f,35,Male,Manchester,SME,Marketing,Data Analytics Handbook,16,7.72,27.44,438.97,315.5,0.72,2025-04-30
23786d5b-0221-4a31-8cad-3b23e5a82019,28,Male,Manchester,SME,Technology,Marketing Strategy 2026,23,8.65,27.72,637.59,438.63,0.69,2024-11-13
25bc37fd-2a6a-40c0-8981-950fb27d3a62,53,Female,Manchester,SME,Technology,Advanced Python for Business,14,6.73,16.75,234.47,140.31,0.6,2024-12-20
0fb8fbf4-28a9-48d2-a1c7-767040126780,54,Female,Birmingham,SME,Technology,Marketing Strategy 2026,17,22.22,35.5,603.49,225.74,0.37,2025-12-06
5e7af5e8-1a94-4443-8640-c82ee84d3422,53,Male,Birmingham,Corporate,Marketing,Advanced Python for Business,41,21.07,35.08,1438.45,574.58,0.4,2024-10-02
acbaa0c2-060f-4c73-8ed5-79f6da3f8e80,34,Male,London,SME,Leadership,Advanced Python for Business,7,16.81,27.49,192.4,74.71,0.39,2025-10-12
97a55ae2-becb-46e8-9da9-17d0090ec371,64,Male,London,Corporate,Finance,Corporate Finance Guide,37,12.9,18.74,693.33,215.94,0.31,2025-04-16
4fbfb9cd-4725-491a-afb8-9b36cdae08e2,45,Male,Leeds,Corporate,Finance,Data Analytics Handbook,32,10.79,28.52,912.76,567.48,0.62,2024-10-16
e6fd592f-5450-40fc-8284-00a3da82a4b5,42,Male,Manchester,SME,Data Science,Advanced Python for Business,11,19.26,32.98,362.82,150.96,0.42,2025-07-27
061ced15-a98f-4c6d-ad71-96d31c4695ce,41,Male,Glasgow,Enterprise,Finance,Corporate Finance Guide,48,18.36,26.3,1262.2,380.73,0.3,2025-09-24
42f0a823-c367-491e-8d1c-70dc1f77be9d,39,Male,Leeds,SME,Marketing,Leadership Principles,4,27.26,33.98,135.92,26.89,0.2,2026-02-20
7267b6ed-cf15-4c1f-b16f-1f3c0f1cb10c,49,Male,Birmingham,Enterprise,Leadership,Advanced Python for Business,15,6.24,15.1,226.44,132.84,0.59,2024-04-07
51bd1f62-8a4c-4444-8128-ab9520adacb4,39,Female,Glasgow,SME,Technology,Corporate Finance Guide,28,15.59,25.73,720.33,283.7,0.39,2025-03-25
f7f2c3c3-edfa-42ab-8d7a-d10d3a9cd152,33,Male,Birmingham,SME,Finance,Advanced Python for Business,33,27.74,41.27,1362.01,446.63,0.33,2024-06-16
a0a55fd9-8c70-4931-b5c4-90be103bf83a,57,Female,Glasgow,Enterprise,Finance,Corporate Finance Guide,7,14.08,30.99,216.93,118.36,0.55,2024-12-16
bad40b3c-e0ad-48b2-aaf0-34aee768be81,29,Male,Leeds,Enterprise,Leadership,Corporate Finance Guide,16,5.5,11.44,183.01,95.0,0.52,2024-04-19
9fba79ca-8f12-4436-a851-19e1a3639909,28,Male,Manchester,Corporate,Data Science,Leadership Principles,14,10.48,17.17,240.39,93.7,0.39,2025-08-12
1e5094b4-cf46-4cf7-b4a6-b91de8acd306,32,Female,Leeds,Enterprise,Finance,Leadership Principles,26,10.4,29.91,777.66,507.24,0.65,2025-12-04
e671384b-ee44-4b45-a79f-bc4898dbd13f,45,Female,Manchester,Enterprise,Data Science,Leadership Principles,14,29.05,42.09,589.22,182.48,0.31,2025-04-17
783ced6e-7528-49e8-a123-4cee254ec3a0,30,Male,Glasgow,SME,Finance,Leadership Principles,42,15.72,21.53,904.09,243.88,0.27,2025-10-28
473d0bf4-9337-4aba-97ad-725508504060,24,Male,Leeds,Enterprise,Leadership,Marketing Strategy 2026,46,23.45,41.31,1900.2,821.31,0.43,2024-08-21
73901480-8df2-48d8-85ae-6c630d072229,34,Female,Leeds,Enterprise,Technology,Leadership Principles,6,13.54,28.27,169.61,88.36,0.52,2025-09-23
50957ac8-9ed5-495c-abe7-8e916ec890a6,28,Female,Birmingham,Enterprise,Leadership,Marketing Strategy 2026,40,26.05,40.26,1610.59,568.48,0.35,2026-01-20
75b42d7d-6b7a-4d64-be21-b57fcd7ea053,26,Male,Birmingham,Enterprise,Data Science,Data Analytics Handbook,7,26.29,32.55,227.84,43.85,0.19,2025-10-12
ed83644f-4af2-4c45-a449-913796b2d85a,27,Male,Manchester,Corporate,Data Science,Corporate Finance Guide,29,18.38,32.91,954.49,421.37,0.44,2024-10-12
e97ea54e-cfde-48d1-95aa-49da7bc20ba4,56,Male,Manchester,Enterprise,Leadership,Advanced Python for Business,24,18.99,36.86,884.7,428.86,0.48,2025-01-01
aac34eb3-c4e3-43ca-a661-b79344c6e759,24,Female,Birmingham,Corporate,Leadership,Leadership Principles,17,6.32,22.21,377.6,270.15,0.72,2024-06-14
fef014a5-34c1-4d72-922c-70437655b4d6,43,Male,Leeds,Enterprise,Data Science,Marketing Strategy 2026,21,9.36,24.98,524.5,327.84,0.63,2025-10-07
65139cb7-cb8b-4818-873b-dea82ba530e7,27,Female,Glasgow,SME,Marketing,Corporate Finance Guide,34,28.07,44.5,1512.94,558.73,0.37,2024-08-29
1b13e95f-3064-4747-9c79-4a15199cd76e,32,Female,Glasgow,Enterprise,Data Science,Leadership Principles,8,20.06,32.41,259.27,98.77,0.38,2025-09-15
4b20b902-cd6d-42d3-ad3d-dfc51285d66e,33,Male,Manchester,Corporate,Data Science,Leadership Principles,42,11.44,28.05,1178.24,697.88,0.59,2024-06-11
082eb4e4-3a94-4c35-81e3-5d55c470c849,44,Male,London,Corporate,Technology,Data Analytics Handbook,24,13.68,32.67,784.03,455.83,0.58,2025-07-24
e8034a3b-7251-4265-ac44-33647ae3bcfa,38,Male,Manchester,Enterprise,Marketing,Advanced Python for Business,6,16.87,26.91,161.48,60.27,0.37,2024-08-25
b28e0653-5190-456b-9a15-3c26c650a1c5,42,Male,London,SME,Technology,Leadership Principles,6,21.82,31.88,191.27,60.35,0.32,2024-09-14
f84f4dd4-0a46-4663-8208-2b62bf884887,63,Male,Manchester,Enterprise,Finance,Leadership Principles,48,7.65,25.22,1210.37,842.98,0.7,2025-04-10
9562e07a-f7d3-4985-a7c0-ff04d43e5c90,32,Male,Manchester,Corporate,Leadership,Data Analytics Handbook,25,14.45,34.17,854.19,492.94,0.58,2025-11-16
ff2f63c0-770b-44d0-b76e-84362f85de3a,42,Female,Manchester,SME,Finance,Data Analytics Handbook,33,22.98,36.19,1194.26,436.02,0.37,2024-08-30
8f3ba053-9bec-41d3-98c6-b555df6b4e0b,45,Female,Glasgow,Enterprise,Leadership,Data Analytics Handbook,18,6.0,17.73,319.22,211.25,0.66,2024-08-20
8ec43ab0-2cac-4a1b-b811-c29f85c701d7,23,Female,Manchester,Corporate,Data Science,Corporate Finance Guide,11,7.49,23.99,263.85,181.49,0.69,2024-06-23
7dbce3be-4a76-4cc2-b37b-2840dfe6b03d,51,Male,Manchester,SME,Marketing,Corporate Finance Guide,37,12.13,26.59,983.89,535.08,0.54,2025-12-16
30042bc3-899c-4e58-a5f4-8cf562f2e489,39,Male,Glasgow,Enterprise,Data Science,Marketing Strategy 2026,8,7.39,18.68,149.42,90.3,0.6,2024-03-20
aa0d3d19-78ed-4937-a376-586f4ecc9d76,23,Male,Leeds,Enterprise,Data Science,Data Analytics Handbook,12,13.58,31.36,376.35,213.37,0.57,2025-11-06
ec6b309f-3f81-4b0f-b093-849c2fe3d029,28,Female,Manchester,SME,Leadership,Corporate Finance Guide,37,20.08,26.28,972.21,229.24,0.24,2024-11-26
31d6819a-2d43-4544-be10-4e00fdbcc8fe,32,Female,Leeds,Corporate,Finance,Data Analytics Handbook,5,15.16,33.36,166.79,90.99,0.55,2024-12-03
7b76b935-23a1-4ce2-9764-78ff8786bc9f,61,Female,Birmingham,SME,Leadership,Data Analytics Handbook,7,12.91,30.58,214.06,123.72,0.58,2026-02-05
a773b3a7-0f63-4d48-ac91-e1ecd0fdc440,47,Male,Glasgow,SME,Data Science,Data Analytics Handbook,44,14.32,22.46,988.26,357.96,0.36,2024-11-27
e842fb01-2a63-4185-90c3-51d3f92c02ce,60,Female,Glasgow,SME,Marketing,Data Analytics Handbook,27,16.71,23.93,646.2,194.92,0.3,2025-05-15
c6ae5ca8-00cb-43f1-b958-89acfc1aa860,63,Male,Leeds,Enterprise,Data Science,Corporate Finance Guide,31,29.65,47.22,1463.95,544.95,0.37,2025-05-02
7352bebf-7b51-46ac-9370-0ee481ada2b5,56,Male,Manchester,Enterprise,Technology,Data Analytics Handbook,28,7.17,20.24,566.81,366.11,0.65,2024-09-12
b58b2dda-cf5d-49b8-a1cd-ce82ccfd92e2,32,Female,Leeds,Corporate,Finance,Corporate Finance Guide,14,16.13,28.45,398.35,172.5,0.43,2024-07-02
adb4ae18-f664-4a19-ac89-257fe7558113,64,Male,Glasgow,Corporate,Marketing,Marketing Strategy 2026,10,24.13,43.07,430.74,189.41,0.44,2026-02-10
f1091f4e-3b22-4672-a8d7-f67bc4f41ac2,39,Female,Leeds,Corporate,Leadership,Advanced Python for Business,31,10.09,29.41,911.57,598.87,0.66,2025-01-11
83770526-cbe8-4859-9409-b49004007b36,64,Male,London,SME,Technology,Corporate Finance Guide,18,25.05,36.56,658.15,207.32,0.32,2024-05-26
22287d81-e75e-448c-bc03-58a69301f5b1,36,Female,Manchester,Corporate,Technology,Advanced Python for Business,45,19.83,32.16,1447.42,555.23,0.38,2026-02-06
f3ebc262-deeb-480d-8524-c51c7cda1282,48,Female,Birmingham,Enterprise,Technology,Advanced Python for Business,17,14.23,29.19,496.23,254.25,0.51,2025-08-17
b8fd7782-c218-4c49-8494-0f0efb2e3082,25,Male,Birmingham,Corporate,Leadership,Advanced Python for Business,22,19.95,34.92,768.16,329.36,0.43,2024-10-08
41848474-2a67-4438-ba45-a62b31f75de1,52,Male,Birmingham,SME,Technology,Corporate Finance Guide,31,28.35,35.32,1094.78,215.94,0.2,2025-12-29
6e6f1f29-91b6-47b0-814c-c96309a3f367,34,Male,Birmingham,Enterprise,Leadership,Leadership Principles,47,22.93,36.66,1723.14,645.36,0.37,2025-02-15
7d47154e-e53b-4458-8a2c-d6391f210187,33,Male,Glasgow,SME,Leadership,Advanced Python for Business,49,23.92,39.26,1923.74,751.5,0.39,2026-01-31
7c13a159-8f44-4048-a090-a34ccc0afab4,44,Female,Glasgow,Corporate,Finance,Advanced Python for Business,15,25.66,39.03,585.4,200.48,0.34,2024-04-18
537e2c3d-13d2-4298-b952-6231f4233f9b,39,Female,Leeds,SME,Data Science,Leadership Principles,45,25.99,40.75,1833.7,664.31,0.36,2024-12-07
86255c90-70bf-407c-86b3-0ac284cd86fd,55,Female,Glasgow,SME,Technology,Advanced Python for Business,4,10.69,18.18,72.72,29.97,0.41,2024-03-11
fb3784ef-cf8d-453a-8f76-c6a9314f0470,31,Female,Birmingham,SME,Data Science,Corporate Finance Guide,10,13.23,19.02,190.18,57.87,0.3,2025-03-13
7611f244-41ce-40ba-a3fa-5d66b018ad2f,51,Male,London,Corporate,Finance,Data Analytics Handbook,21,23.01,32.24,677.01,193.77,0.29,2025-12-23
1c50d41d-7e48-42fd-a753-df5c903bf624,59,Male,Birmingham,Enterprise,Finance,Data Analytics Handbook,40,5.49,13.32,532.72,313.28,0.59,2024-04-03
0d768085-ce22-42f6-8f07-645430a46785,64,Male,Leeds,Enterprise,Leadership,Advanced Python for Business,29,24.05,42.45,1230.96,533.59,0.43,2025-06-27
c897e156-922b-44c7-af87-9b77f78a0339,48,Male,Leeds,SME,Leadership,Leadership Principles,7,17.74,36.37,254.62,130.43,0.51,2025-12-22
b36b9017-34bd-48c0-b41f-6822b1c586ea,42,Female,London,Corporate,Marketing,Corporate Finance Guide,5,18.68,37.04,185.2,91.78,0.5,2024-09-29
42656093-d797-4e7f-9a35-76a6a150e460,56,Male,Birmingham,Corporate,Data Science,Data Analytics Handbook,21,29.97,35.79,751.68,122.31,0.16,2024-03-21
ae45f8f7-2832-46d4-81f0-cb4f7eeefc49,55,Male,Birmingham,Corporate,Data Science,Corporate Finance Guide,45,11.47,21.22,954.75,438.61,0.46,2025-03-10
54b1d56f-f44f-460a-b785-173101629183,40,Male,Manchester,Enterprise,Marketing,Leadership Principles,2,27.74,32.83,65.67,10.19,0.16,2025-04-07
60b91704-addf-40b3-b338-1c8d5780d953,57,Male,London,Corporate,Technology,Data Analytics Handbook,2,24.71,30.07,60.13,10.72,0.18,2025-06-07
4902001b-3fc8-47ea-a1f8-edd6ab75b842,57,Female,Glasgow,Enterprise,Finance,Data Analytics Handbook,39,28.9,37.45,1460.43,333.48,0.23,2024-11-28
b3c15dda-dc47-4e25-881d-8856443e7c36,30,Female,Birmingham,Enterprise,Data Science,Advanced Python for Business,29,6.44,24.12,699.44,512.58,0.73,2025-04-08
34140cba-bdb0-40ed-96db-183e2227e58d,38,Female,Birmingham,SME,Finance,Corporate Finance Guide,18,7.26,22.28,401.11,270.36,0.67,2024-12-27
fa9b9681-0df3-4003-b180-6a40473504a5,49,Female,Leeds,Corporate,Marketing,Marketing Strategy 2026,15,13.67,25.15,377.27,172.16,0.46,2025-10-02
fca1ef89-337b-48a0-94ed-87663f3414c9,42,Male,Glasgow,Corporate,Technology,Marketing Strategy 2026,1,13.55,30.7,30.7,17.15,0.56,2025-11-28
bc9126ff-3106-4b36-a3d4-a88d06bf4d92,39,Female,Birmingham,Enterprise,Marketing,Corporate Finance Guide,22,5.23,19.95,438.94,323.94,0.74,2025-09-10
7188f044-188e-46dc-ad81-0a94cf14f969,55,Male,Leeds,Enterprise,Leadership,Marketing Strategy 2026,31,19.23,37.25,1154.75,558.61,0.48,2025-03-23
19933571-e548-4874-bacd-9bce7b0b5fe9,29,Male,Birmingham,SME,Technology,Data Analytics Handbook,46,14.86,32.87,1511.92,828.27,0.55,2025-02-02
f089c907-7fda-4f86-bdaa-22059fb1488a,41,Female,London,Enterprise,Marketing,Leadership Principles,39,17.85,33.2,1294.83,598.72,0.46,2024-10-08
fd2f50a9-2b4e-4605-ab46-eb7975a59062,45,Male,London,SME,Finance,Leadership Principles,15,10.76,17.35,260.31,98.94,0.38,2024-06-09
ff8c3700-4190-4e29-93d3-68aa8756e571,59,Female,Leeds,SME,Technology,Advanced Python for Business,42,28.71,44.38,1863.98,658.03,0.35,2025-04-18
a6c4aa82-4dc1-4f35-acae-534b57b727da,25,Male,London,SME,Marketing,Leadership Principles,17,16.12,29.77,506.02,232.02,0.46,2025-04-15
4efe38b3-34eb-4320-9d3e-b98351c22601,27,Female,Glasgow,Enterprise,Marketing,Advanced Python for Business,34,14.52,26.96,916.74,422.98,0.46,2025-08-04
006f7e6e-1cb1-4ca0-99cc-be1609b8d149,53,Male,Birmingham,Enterprise,Technology,Marketing Strategy 2026,37,26.04,31.5,1165.35,201.85,0.17,2025-08-22
5f001110-2958-4538-8ce0-71ea6d67d77e,38,Male,Glasgow,Enterprise,Leadership,Advanced Python for Business,48,6.82,14.8,710.55,383.35,0.54,2024-09-23
5cac3aca-9154-4cd0-9235-bff0e0a2d2b5,40,Male,Manchester,Corporate,Marketing,Data Analytics Handbook,6,12.24,20.82,124.95,51.49,0.41,2024-04-20
87e436fb-459b-45d9-97ad-f2f738b7731d,45,Male,Birmingham,SME,Leadership,Corporate Finance Guide,4,14.17,25.03,100.12,43.46,0.43,2025-04-23
56c32df5-6660-4110-b438-e954e09731d2,52,Female,Leeds,Corporate,Data Science,Leadership Principles,35,12.58,28.33,991.59,551.22,0.56,2025-08-17
78346868-a004-440e-be15-f1a862be2c76,38,Female,London,SME,Finance,Corporate Finance Guide,6,23.67,28.85,173.12,31.13,0.18,2024-12-14
cf042aaa-d795-4140-9e26-6c864f5a52f7,49,Male,Birmingham,Enterprise,Marketing,Marketing Strategy 2026,2,29.82,46.49,92.98,33.33,0.36,2025-02-01
490fd24a-8396-4372-8dad-25959e3869b6,26,Female,Glasgow,Corporate,Finance,Data Analytics Handbook,24,12.35,24.04,577.03,280.68,0.49,2025-12-27
ee232286-c34c-4d87-aa28-dcfef7291ea5,54,Male,Glasgow,SME,Marketing,Data Analytics Handbook,10,19.22,32.2,321.97,129.72,0.4,2025-03-04
9667ce31-4846-4389-aa39-0318f5de6543,63,Female,Manchester,SME,Marketing,Data Analytics Handbook,10,17.96,33.79,337.9,158.33,0.47,2025-07-27
e60e6ab6-5cf1-4c70-b793-230a08882990,53,Female,London,Enterprise,Technology,Corporate Finance Guide,41,17.3,26.95,1105.1,395.79,0.36,2024-05-31
963fe1a6-69e8-4e6b-bcea-19d50bd6209e,32,Female,Glasgow,SME,Marketing,Advanced Python for Business,45,18.85,28.32,1274.35,426.12,0.33,2024-10-12
9234c10c-1c77-4e63-b598-52a95bbe5967,50,Female,Glasgow,Corporate,Leadership,Corporate Finance Guide,15,27.49,41.92,628.8,216.39,0.34,2024-04-10
59c521be-48a0-4faf-9909-58e4b33f3e83,39,Female,Glasgow,Corporate,Marketing,Advanced Python for Business,39,16.46,29.39,1146.2,504.29,0.44,2025-11-05
f4a81b66-976c-4aa5-bd75-e34f30c29ffc,39,Male,London,Enterprise,Marketing,Advanced Python for Business,44,11.63,23.11,1016.75,505.13,0.5,2024-09-27
2e84d425-d5ef-44ea-9f35-95c4a64ce51d,37,Male,Glasgow,SME,Leadership,Data Analytics Handbook,41,26.93,39.85,1633.89,529.84,0.32,2024-12-01
acb0071b-a130-4afd-b500-a3f251441bb9,51,Female,Glasgow,SME,Technology,Advanced Python for Business,27,8.23,24.36,657.76,435.63,0.66,2024-07-27
6e0cbf83-c25c-44fc-82b5-7d20eeb04b31,44,Female,Manchester,Corporate,Technology,Marketing Strategy 2026,5,27.49,34.49,172.44,35.02,0.2,2024-06-22
8315995d-c01e-4fef-8f50-d96487e14b78,25,Female,Birmingham,Corporate,Leadership,Marketing Strategy 2026,39,23.4,32.52,1268.46,355.93,0.28,2024-06-29
cdab2a07-7c1c-4f65-bc69-3bffdc0ba9c0,54,Male,Manchester,SME,Leadership,Marketing Strategy 2026,27,5.62,21.07,568.79,417.16,0.73,2024-09-17
fbe7f270-e679-4398-8924-23f3c1dc0c1f,56,Male,Leeds,SME,Finance,Corporate Finance Guide,35,22.02,40.21,1407.48,636.65,0.45,2024-12-11
ea751d0e-cac5-4972-906c-262ccd133451,39,Female,Leeds,Corporate,Technology,Data Analytics Handbook,2,23.79,37.62,75.24,27.65,0.37,2024-04-14
6577e233-c978-4cfc-87dd-4d1ac306b9fb,52,Female,Manchester,Enterprise,Data Science,Corporate Finance Guide,38,26.46,38.41,1459.68,454.26,0.31,2024-05-13
42c66b1b-07ee-484a-96e3-8b1b5c75e9db,31,Male,Manchester,Corporate,Data Science,Data Analytics Handbook,3,13.46,32.16,96.49,56.12,0.58,2026-01-04
60cd931e-4a77-4141-9a46-4fad488f4ac8,29,Male,Birmingham,Corporate,Data Science,Marketing Strategy 2026,26,22.49,32.09,834.4,249.7,0.3,2025-12-14
c2979cfb-7d92-427a-8273-20a9eacfa68f,64,Male,Manchester,Enterprise,Marketing,Advanced Python for Business,16,26.74,45.1,721.68,293.8,0.41,2024-09-25
f1b25041-2663-406a-9f2c-cb1f9c4a3c66,46,Male,London,Corporate,Data Science,Marketing Strategy 2026,46,11.12,22.44,1032.05,520.7,0.5,2024-11-25
