Customer_ID,Age,Gender,Country,Income,Book_Name,Author,Units_Sold,Price_per_Unit,Cost_per_Unit,Revenue,Total_Cost,Profit,Profit_Margin (%)
904,39,Male,Canada,40538,Algorithms in Python,Steven Skiena,13,82.68,38.18,1074.84,496.34,578.5,53.82
905,43,Female,UK,83918,Competitive Programming Algorithms,Magnus Lie Hetland,8,55.87,27.74,446.96,221.92,225.04,50.35
906,61,Male,India,34973,Data Structures and Algorithms Made Easy,Thomas H. Cormen,14,119.56,64.52,1673.84,903.28,770.56,46.04
907,42,Male,Canada,91155,The Algorithm Design Manual,Aditya Bhargava,1,68.02,46.45,68.02,46.45,21.57,31.71
908,34,Male,Canada,79500,The Algorithm Design Manual,Chris Albon,17,68.59,46.61,1166.03,792.37,373.66,32.05
909,30,Male,UK,56575,Advanced Algorithms,Thomas H. Cormen,5,76.59,35.39,382.95,176.95,206.0,53.79
910,37,Female,India,62261,Data Structures and Algorithms Made Easy,Thomas H. Cormen,2,111.68,56.67,223.36,113.34,110.02,49.26
911,42,Female,Germany,47716,Competitive Programming Algorithms,Tim Roughgarden,9,100.08,44.52,900.72,400.68,500.04,55.52
912,21,Female,India,23236,Data Structures and Algorithms Made Easy,Thomas H. Cormen,4,65.11,36.01,260.44,144.04,116.4,44.69
913,27,Male,USA,35848,Algorithms in Python,Robert Sedgewick,17,91.87,49.44,1561.79,840.48,721.31,46.18
914,20,Male,Australia,22352,Machine Learning Algorithms Explained,Magnus Lie Hetland,17,78.62,52.69,1336.54,895.73,440.81,32.98
915,58,Female,Germany,21932,Advanced Algorithms,Tim Roughgarden,18,69.24,47.01,1246.32,846.18,400.14,32.11
916,62,Male,Canada,96449,Introduction to Algorithms,Thomas H. Cormen,16,39.23,20.21,627.68,323.36,304.32,48.48
917,35,Male,Germany,28556,Advanced Algorithms,Robert Sedgewick,8,66.39,36.35,531.12,290.8,240.32,45.25
918,64,Female,Canada,106836,The Algorithm Design Manual,Magnus Lie Hetland,11,44.58,29.82,490.38,328.02,162.36,33.11
919,53,Female,Canada,25498,Competitive Programming Algorithms,Aditya Bhargava,18,111.48,71.57,2006.64,1288.26,718.38,35.8
920,64,Female,Germany,96118,Data Structures and Algorithms Made Easy,Robert Sedgewick,10,53.54,21.47,535.4,214.7,320.7,59.9
921,39,Female,Canada,70098,Competitive Programming Algorithms,Chris Albon,13,115.23,57.16,1497.99,743.08,754.91,50.39
922,51,Male,Canada,84386,Algorithms in Python,Thomas H. Cormen,17,73.31,38.6,1246.27,656.2,590.07,47.35
923,64,Male,USA,29569,Advanced Algorithms,Thomas H. Cormen,18,83.15,38.99,1496.7,701.82,794.88,53.11
924,25,Female,India,76882,Grokking Algorithms,Thomas H. Cormen,10,74.29,34.16,742.9,341.6,401.3,54.02
925,57,Male,India,90393,Advanced Algorithms,Thomas H. Cormen,16,32.94,13.55,527.04,216.8,310.24,58.86
926,61,Female,Australia,20340,Introduction to Algorithms,Magnus Lie Hetland,5,57.58,34.15,287.9,170.75,117.15,40.69
927,36,Female,Australia,63949,Advanced Algorithms,Chris Albon,13,29.91,14.32,388.83,186.16,202.67,52.12
928,59,Male,USA,102302,Algorithms Illuminated,Robert Sedgewick,18,82.3,34.21,1481.4,615.78,865.62,58.43
929,58,Female,Australia,82443,Algorithms in Python,Thomas H. Cormen,17,64.69,30.36,1099.73,516.12,583.61,53.07
930,54,Male,Germany,111668,Algorithms Unlocked,Chris Albon,9,97.8,62.65,880.2,563.85,316.35,35.94
931,23,Male,UK,94027,Algorithms in Python,Tim Roughgarden,14,42.05,27.56,588.7,385.84,202.86,34.46
932,43,Male,UK,20138,Data Structures and Algorithms Made Easy,Aditya Bhargava,17,36.46,19.87,619.82,337.79,282.03,45.5
933,51,Male,UK,20358,Algorithms Unlocked,Steven Skiena,4,60.63,31.82,242.52,127.28,115.24,47.52
934,62,Female,USA,95250,Data Structures and Algorithms Made Easy,Chris Albon,18,112.66,78.11,2027.88,1405.98,621.9,30.67
935,23,Male,USA,105376,Data Structures and Algorithms Made Easy,Tim Roughgarden,15,91.04,41.89,1365.6,628.35,737.25,53.99
936,54,Female,Canada,119931,Introduction to Algorithms,Thomas H. Cormen,11,61.89,28.75,680.79,316.25,364.54,53.55
937,50,Female,UK,50654,Introduction to Algorithms,Steven Skiena,12,71.73,34.97,860.76,419.64,441.12,51.25
938,39,Female,Germany,45879,Machine Learning Algorithms Explained,Steven Skiena,9,28.42,12.84,255.78,115.56,140.22,54.82
939,38,Female,Australia,101532,The Algorithm Design Manual,Chris Albon,13,118.46,60.87,1539.98,791.31,748.67,48.62
940,23,Male,Germany,75778,Machine Learning Algorithms Explained,Thomas H. Cormen,15,86.64,58.33,1299.6,874.95,424.65,32.68
941,23,Male,Australia,57772,Machine Learning Algorithms Explained,Narasimha Karumanchi,15,48.54,28.38,728.1,425.7,302.4,41.53
942,21,Female,UK,78478,The Algorithm Design Manual,Thomas H. Cormen,5,78.58,41.14,392.9,205.7,187.2,47.65
943,47,Female,UK,84353,Grokking Algorithms,Thomas H. Cormen,19,30.95,21.06,588.05,400.14,187.91,31.95
944,28,Male,UK,46762,Algorithms Unlocked,Thomas H. Cormen,14,116.58,48.33,1632.12,676.62,955.5,58.54
945,47,Female,USA,33283,Competitive Programming Algorithms,Narasimha Karumanchi,17,37.48,17.36,637.16,295.12,342.04,53.68
946,48,Male,Australia,83922,Machine Learning Algorithms Explained,Aditya Bhargava,18,84.8,48.32,1526.4,869.76,656.64,43.02
947,41,Female,USA,59420,Advanced Algorithms,Narasimha Karumanchi,3,44.55,26.05,133.65,78.15,55.5,41.53
948,26,Male,USA,75568,Advanced Algorithms,Steven Halim,2,91.76,37.79,183.52,75.58,107.94,58.82
949,20,Female,India,105090,Data Structures and Algorithms Made Easy,Chris Albon,1,97.68,50.88,97.68,50.88,46.8,47.91
950,48,Female,Germany,40219,The Algorithm Design Manual,Chris Albon,10,87.34,51.95,873.4,519.5,353.9,40.52
951,57,Male,Germany,77169,Data Structures and Algorithms Made Easy,Tim Roughgarden,19,81.45,49.64,1547.55,943.16,604.39,39.05
952,54,Female,Canada,94965,Algorithms Illuminated,Thomas H. Cormen,17,109.25,64.62,1857.25,1098.54,758.71,40.85
953,53,Female,USA,66840,Algorithms Illuminated,Tim Roughgarden,12,27.86,13.82,334.32,165.84,168.48,50.39
954,41,Male,Australia,64695,Competitive Programming Algorithms,Steven Halim,1,53.09,22.73,53.09,22.73,30.36,57.19
955,48,Female,India,104754,Introduction to Algorithms,Narasimha Karumanchi,12,44.83,23.68,537.96,284.16,253.8,47.18
956,23,Male,India,97988,Introduction to Algorithms,Chris Albon,17,118.8,52.11,2019.6,885.87,1133.73,56.14
957,19,Male,Germany,78342,The Algorithm Design Manual,Magnus Lie Hetland,3,58.94,40.33,176.82,120.99,55.83,31.57
958,37,Female,USA,38951,The Algorithm Design Manual,Narasimha Karumanchi,11,93.26,50.6,1025.86,556.6,469.26,45.74
959,45,Female,Canada,21307,Machine Learning Algorithms Explained,Narasimha Karumanchi,17,88.47,43.81,1503.99,744.77,759.22,50.48
960,28,Female,USA,100388,Algorithms Illuminated,Steven Halim,3,41.21,25.96,123.63,77.88,45.75,37.01
961,21,Female,UK,110768,Machine Learning Algorithms Explained,Aditya Bhargava,8,43.9,24.12,351.2,192.96,158.24,45.06
962,32,Female,USA,55428,Introduction to Algorithms,Thomas H. Cormen,4,48.13,23.73,192.52,94.92,97.6,50.7
963,23,Female,UK,112021,Algorithms Unlocked,Steven Halim,7,61.11,39.33,427.77,275.31,152.46,35.64
964,47,Female,UK,95774,Algorithms Unlocked,Thomas H. Cormen,14,43.43,28.67,608.02,401.38,206.64,33.99
965,55,Male,Canada,58975,The Algorithm Design Manual,Chris Albon,14,21.97,13.22,307.58,185.08,122.5,39.83
966,19,Female,Australia,21140,Data Structures and Algorithms Made Easy,Steven Halim,4,107.94,44.7,431.76,178.8,252.96,58.59
967,32,Male,Germany,44842,Introduction to Algorithms,Thomas H. Cormen,16,116.56,66.43,1864.96,1062.88,802.08,43.01
968,28,Female,USA,46421,Algorithms Unlocked,Tim Roughgarden,1,54.16,34.07,54.16,34.07,20.09,37.09
969,25,Female,UK,21708,Introduction to Algorithms,Steven Halim,17,53.85,23.75,915.45,403.75,511.7,55.9
970,43,Male,USA,23630,Algorithms in Python,Chris Albon,10,20.71,9.7,207.1,97.0,110.1,53.16
971,62,Female,Australia,39595,Advanced Algorithms,Steven Halim,16,88.03,58.52,1408.48,936.32,472.16,33.52
972,61,Female,Germany,96021,Algorithms Illuminated,Chris Albon,16,102.54,41.63,1640.64,666.08,974.56,59.4
973,22,Male,Australia,48308,Machine Learning Algorithms Explained,Steven Halim,8,34.66,21.69,277.28,173.52,103.76,37.42
974,23,Female,Germany,64789,Introduction to Algorithms,Thomas H. Cormen,7,35.97,19.5,251.79,136.5,115.29,45.79
975,43,Female,India,75690,Advanced Algorithms,Aditya Bhargava,6,99.01,52.87,594.06,317.22,276.84,46.6
976,21,Female,Germany,46086,Algorithms in Python,Robert Sedgewick,16,81.63,32.83,1306.08,525.28,780.8,59.78
977,36,Male,Canada,36859,Machine Learning Algorithms Explained,Thomas H. Cormen,16,24.49,15.82,391.84,253.12,138.72,35.4
978,37,Female,Australia,27684,Introduction to Algorithms,Thomas H. Cormen,7,82.25,41.78,575.75,292.46,283.29,49.2
979,50,Female,UK,111088,The Algorithm Design Manual,Steven Skiena,9,50.89,28.61,458.01,257.49,200.52,43.78
980,37,Female,India,21207,Advanced Algorithms,Aditya Bhargava,14,56.87,34.3,796.18,480.2,315.98,39.69
981,29,Female,Canada,66099,Machine Learning Algorithms Explained,Tim Roughgarden,11,96.97,59.23,1066.67,651.53,415.14,38.92
982,64,Male,USA,87496,Introduction to Algorithms,Narasimha Karumanchi,14,101.09,69.43,1415.26,972.02,443.24,31.32
983,18,Male,Australia,86093,Advanced Algorithms,Thomas H. Cormen,7,60.04,33.59,420.28,235.13,185.15,44.05
984,43,Female,UK,49689,Algorithms in Python,Steven Halim,1,114.72,59.64,114.72,59.64,55.08,48.01
985,31,Female,Germany,68651,Introduction to Algorithms,Thomas H. Cormen,13,60.65,41.61,788.45,540.93,247.52,31.39
986,55,Male,UK,33893,Introduction to Algorithms,Magnus Lie Hetland,3,97.18,57.59,291.54,172.77,118.77,40.74
987,54,Male,USA,117808,Introduction to Algorithms,Aditya Bhargava,4,68.39,33.47,273.56,133.88,139.68,51.06
988,28,Female,India,86418,Competitive Programming Algorithms,Robert Sedgewick,11,109.75,48.06,1207.25,528.66,678.59,56.21
989,53,Male,India,80011,The Algorithm Design Manual,Tim Roughgarden,2,110.78,72.31,221.56,144.62,76.94,34.73
990,30,Female,Australia,58635,Algorithms in Python,Magnus Lie Hetland,14,28.74,14.62,402.36,204.68,197.68,49.13
991,60,Male,India,76115,Machine Learning Algorithms Explained,Chris Albon,12,113.65,67.98,1363.8,815.76,548.04,40.18
992,20,Male,Australia,115071,Competitive Programming Algorithms,Magnus Lie Hetland,17,102.55,55.5,1743.35,943.5,799.85,45.88
993,50,Male,Australia,98405,Data Structures and Algorithms Made Easy,Thomas H. Cormen,12,99.13,45.57,1189.56,546.84,642.72,54.03
994,23,Male,Australia,92702,Competitive Programming Algorithms,Tim Roughgarden,12,40.09,23.27,481.08,279.24,201.84,41.96
995,27,Female,Germany,98518,Algorithms Illuminated,Thomas H. Cormen,1,100.51,42.03,100.51,42.03,58.48,58.18
996,22,Male,Canada,92805,Algorithms Illuminated,Chris Albon,13,105.01,55.03,1365.13,715.39,649.74,47.6
997,40,Male,Australia,78954,Introduction to Algorithms,Narasimha Karumanchi,14,48.92,27.59,684.88,386.26,298.62,43.6
998,27,Female,Australia,48064,Competitive Programming Algorithms,Tim Roughgarden,2,115.23,61.17,230.46,122.34,108.12,46.91
999,61,Male,Canada,99063,Data Structures and Algorithms Made Easy,Narasimha Karumanchi,12,24.99,15.61,299.88,187.32,112.56,37.54
1000,19,Male,UK,22454,Competitive Programming Algorithms,Aditya Bhargava,16,34.99,22.69,559.84,363.04,196.8,35.15
